away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Gerrit Cole,N,,Bottom,American Family Field,2022-09-18T18:10:00Z,147,2022-09-18,32,9,Final,New York Yankees,Jason Alexander,Gerrit Cole,2022-09-18 - New York Yankees (12) @ Milwaukee Brewers (8) (Final),R,12,Milwaukee Brewers,661162,New York Yankees,8,1,,158,Milwaukee Brewers,MIL wins 2-1,Hoby Milner,['MLB.tv Free Game']
,Luis Ortiz,N,,Bottom,Yankee Stadium,2022-09-20T23:05:00Z,134,2022-09-20,3313,9,Final,Pittsburgh Pirates,Nestor Cortes,Aroldis Chapman,2022-09-20 - Pittsburgh Pirates (8) @ New York Yankees (9) (Final),R,8,New York Yankees,661229,New York Yankees,9,1,,147,Pittsburgh Pirates,NYY leads 1-0,Wil Crowe,[]
,Roansy Contreras,N,,Top,Yankee Stadium,2022-09-21T23:05:00Z,134,2022-09-21,3313,9,Final,Pittsburgh Pirates,Luis Severino,Luis Severino,2022-09-21 - Pittsburgh Pirates (2) @ New York Yankees (14) (Final),R,2,New York Yankees,661228,New York Yankees,14,1,,147,Pittsburgh Pirates,NYY wins 2-0,Roansy Contreras,[]
,Michael Wacha,N,,Bottom,Yankee Stadium,2022-09-22T23:15:00Z,111,2022-09-22,3313,10,Final,Boston Red Sox,Jameson Taillon,Clay Holmes,2022-09-22 - Boston Red Sox (4) @ New York Yankees (5) (Final),R,4,New York Yankees,661243,New York Yankees,5,1,,147,Boston Red Sox,NYY leads 1-0,Kaleb Ort,['FOX']
,Rich Hill,N,,Top,Yankee Stadium,2022-09-23T23:05:00Z,111,2022-09-23,3313,9,Final,Boston Red Sox,Gerrit Cole,Jonathan Loaisiga,2022-09-23 - Boston Red Sox (4) @ New York Yankees (5) (Final),R,4,New York Yankees,661222,New York Yankees,5,1,,147,Boston Red Sox,NYY leads 2-0,Matt Strahm,['Apple TV+']
,Nick Pivetta,N,,Top,Yankee Stadium,2022-09-24T17:05:00Z,111,2022-09-24,3313,9,Final,Boston Red Sox,Domingo German,Lucas Luetge,2022-09-24 - Boston Red Sox (5) @ New York Yankees (7) (Final),R,5,New York Yankees,661221,New York Yankees,7,1,Scott Effross,147,Boston Red Sox,NYY wins 3-0,John Schreiber,['MLBN (out-of-market only)']
,Brayan Bello,N,,Bottom,Yankee Stadium,2022-09-25T23:08:00Z,111,2022-09-25,3313,6,Completed Early: Rain,Boston Red Sox,Nestor Cortes,,2022-09-25 - Boston Red Sox @ New York Yankees (Completed Early: Rain),R,0,New York Yankees,661220,,2,1,,147,,NYY wins 4-0,,['ESPN']
,Luis Severino,N,,Bottom,Rogers Centre,2022-09-26T23:07:00Z,147,2022-09-26,14,10,Final,New York Yankees,Kevin Gausman,Tim Mayza,2022-09-26 - New York Yankees (2) @ Toronto Blue Jays (3) (Final),R,2,Toronto Blue Jays,661768,Toronto Blue Jays,3,1,,141,New York Yankees,TOR leads 1-0,Clarke Schmidt,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Jameson Taillon,N,,Bottom,Rogers Centre,2022-09-27T23:07:00Z,147,2022-09-27,14,9,Final,New York Yankees,Jose Berrios,Jameson Taillon,2022-09-27 - New York Yankees (5) @ Toronto Blue Jays (2) (Final),R,5,Toronto Blue Jays,661778,New York Yankees,2,1,Lou Trivino,141,Toronto Blue Jays,Series tied 1-1,Jose Berrios,['TBS']
,Gerrit Cole,N,,Bottom,Rogers Centre,2022-09-28T23:07:00Z,147,2022-09-28,14,9,Final,New York Yankees,Mitch White,Gerrit Cole,2022-09-28 - New York Yankees (8) @ Toronto Blue Jays (3) (Final),R,8,Toronto Blue Jays,661737,New York Yankees,3,1,,141,Toronto Blue Jays,NYY wins 2-1,Tim Mayza,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Jordan Lyles,N,,Bottom,Yankee Stadium,2022-09-30T23:05:00Z,110,2022-09-30,3313,9,Final,Baltimore Orioles,Domingo German,Jordan Lyles,2022-09-30 - Baltimore Orioles (2) @ New York Yankees (1) (Final),R,2,New York Yankees,661218,Baltimore Orioles,1,1,DL Hall,147,New York Yankees,BAL leads 1-0,Domingo German,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Austin Voth,N,,Top,Yankee Stadium,2022-10-01T17:05:00Z,110,2022-10-01,3313,9,Final,Baltimore Orioles,Nestor Cortes,Nestor Cortes,2022-10-01 - Baltimore Orioles (0) @ New York Yankees (8) (Final),R,0,New York Yankees,661217,New York Yankees,8,1,,147,Baltimore Orioles,Series tied 1-1,Austin Voth,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Kyle Bradish,N,,Bottom,Yankee Stadium,2022-10-02T17:35:00Z,110,2022-10-02,3313,9,Final,Baltimore Orioles,Chi Chi Gonzalez,Logan Gillaspie,2022-10-02 - Baltimore Orioles (3) @ New York Yankees (1) (Final),R,3,New York Yankees,661215,Baltimore Orioles,1,1,Dillon Tate,147,New York Yankees,BAL wins 2-1,Aroldis Chapman,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Luis Severino,N,,Bottom,Globe Life Field,2022-10-03T23:05:00Z,147,2022-10-03,5325,9,Final,New York Yankees,Martin Perez,Luis Severino,2022-10-03 - New York Yankees (3) @ Texas Rangers (1) (Final),R,3,Texas Rangers,662044,New York Yankees,1,1,Scott Effross,140,Texas Rangers,NYY leads 1-0,Martin Perez,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Jameson Taillon,S,,Bottom,Globe Life Field,2022-10-04T18:05:00Z,147,2022-10-04,5325,9,Final,New York Yankees,Jon Gray,Aroldis Chapman,2022-10-04 - New York Yankees (5) @ Texas Rangers (4) (Final),R,5,Texas Rangers,662062,New York Yankees,4,1,Jonathan Loaisiga,140,Texas Rangers,NYY leads 2-0,Brock Burke,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Gerrit Cole,S,,Top,Globe Life Field,2022-10-05T00:05:00Z,147,2022-10-04,5325,9,Final,New York Yankees,Jesus Tinoco,Kolby Allard,2022-10-04 - New York Yankees (2) @ Texas Rangers (3) (Final),R,2,Texas Rangers,662010,Texas Rangers,3,2,Matt Moore,140,New York Yankees,NYY leads 2-1,Gerrit Cole,['MLB.tv Free Game']
,Domingo German,N,,Top,Globe Life Field,2022-10-05T20:05:00Z,147,2022-10-05,5325,9,Final,New York Yankees,Glenn Otto,Glenn Otto,2022-10-05 - New York Yankees (2) @ Texas Rangers (4) (Final),R,2,Texas Rangers,661996,Texas Rangers,4,1,Matt Moore,140,New York Yankees,Series tied 2-2,Domingo German,['MLB.tv Free Game']
,Cal Quantrill,N,,Top,Yankee Stadium,2022-10-11T23:37:00Z,114,2022-10-11,3313,9,Final,Cleveland Guardians,Gerrit Cole,Gerrit Cole,2022-10-11 - Cleveland Guardians (1) @ New York Yankees (4) (Final),D,1,New York Yankees,715753,New York Yankees,4,1,,147,Cleveland Guardians,NYY leads 1-0,Cal Quantrill,['TBS']
,Shane Bieber,N,,,Yankee Stadium,2022-10-13T23:37:00Z,114,2022-10-13,3313,,Postponed,Cleveland Guardians,Nestor Cortes,,2022-10-13 - Cleveland Guardians @ New York Yankees (Postponed),D,0,New York Yankees,715752,,0,1,,147,,Series tied 1-1,,['TBS']
,Shane Bieber,N,,Bottom,Yankee Stadium,2022-10-14T17:07:00Z,114,2022-10-14,3313,10,Final,Cleveland Guardians,Nestor Cortes,Emmanuel Clase,2022-10-14 - Cleveland Guardians (4) @ New York Yankees (2) (Final),D,4,New York Yankees,715752,Cleveland Guardians,2,1,,147,New York Yankees,Series tied 1-1,Jameson Taillon,['TBS']
,Luis Severino,N,,Bottom,Progressive Field,2022-10-15T23:37:00Z,147,2022-10-15,5,9,Final,New York Yankees,Triston McKenzie,Eli Morgan,2022-10-15 - New York Yankees (5) @ Cleveland Guardians (6) (Final),D,5,Cleveland Guardians,715751,Cleveland Guardians,6,1,,114,New York Yankees,CLE leads 2-1,Clarke Schmidt,['TBS']
,Gerrit Cole,N,,Bottom,Progressive Field,2022-10-16T23:07:00Z,147,2022-10-16,5,9,Final,New York Yankees,Cal Quantrill,Gerrit Cole,2022-10-16 - New York Yankees (4) @ Cleveland Guardians (2) (Final),D,4,Cleveland Guardians,715750,New York Yankees,2,1,Wandy Peralta,114,Cleveland Guardians,Series tied 2-2,Cal Quantrill,['TBS']
,Aaron Civale,N,,,Yankee Stadium,2022-10-17T23:07:00Z,114,2022-10-17,3313,,Postponed,Cleveland Guardians,Jameson Taillon,,2022-10-17 - Cleveland Guardians @ New York Yankees (Postponed),D,0,New York Yankees,715749,,0,1,,147,,NYY wins 3-2,,['TBS']
,Aaron Civale,N,,Top,Yankee Stadium,2022-10-18T20:07:00Z,114,2022-10-18,3313,9,Final,Cleveland Guardians,Nestor Cortes,Nestor Cortes,2022-10-18 - Cleveland Guardians (1) @ New York Yankees (5) (Final),D,1,New York Yankees,715749,New York Yankees,5,1,,147,Cleveland Guardians,NYY wins 3-2,Aaron Civale,['TBS']
,Jameson Taillon,N,,Top,Minute Maid Park,2022-10-19T23:37:00Z,147,2022-10-19,2392,9,Final,New York Yankees,Justin Verlander,Justin Verlander,2022-10-19 - New York Yankees (2) @ Houston Astros (4) (Final),L,2,Houston Astros,715738,Houston Astros,4,1,Ryan Pressly,117,New York Yankees,HOU leads 1-0,Clarke Schmidt,['TBS']
,Luis Severino,N,,Top,Minute Maid Park,2022-10-20T23:37:00Z,147,2022-10-20,2392,9,Final,New York Yankees,Framber Valdez,Framber Valdez,2022-10-20 - New York Yankees (2) @ Houston Astros (3) (Final),L,2,Houston Astros,715737,Houston Astros,3,1,Ryan Pressly,117,New York Yankees,HOU leads 2-0,Luis Severino,['TBS']
,Cristian Javier,N,,Bottom,Yankee Stadium,2022-10-22T21:07:00Z,117,2022-10-22,3313,9,Final,Houston Astros,Gerrit Cole,Cristian Javier,2022-10-22 - Houston Astros (5) @ New York Yankees (0) (Final),L,5,New York Yankees,715736,Houston Astros,0,1,,147,New York Yankees,HOU leads 3-0,Gerrit Cole,['TBS']
,Lance McCullers Jr.,N,,Bottom,Yankee Stadium,2022-10-23T23:07:00Z,117,2022-10-23,3313,9,Final,Houston Astros,Nestor Cortes,Hector Neris,2022-10-23 - Houston Astros (6) @ New York Yankees (5) (Final),L,6,New York Yankees,715735,Houston Astros,5,1,Ryan Pressly,147,New York Yankees,HOU wins 4-0,Jonathan Loaisiga,['TBS']
