away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Sandy Alcantara,N,,Top,Citizens Bank Park,2022-08-10T23:05:00Z,146,2022-08-10,2681,9,Final,Miami Marlins,Noah Syndergaard,Andrew Bellatti,2022-08-10 - Miami Marlins (3) @ Philadelphia Phillies (4) (Final),R,3,Philadelphia Phillies,661557,Philadelphia Phillies,4,1,Seranthony Dominguez,143,Miami Marlins,PHI wins 2-0,Sandy Alcantara,[]
,Edward Cabrera,N,,Bottom,Citizens Bank Park,2022-08-11T17:05:00Z,146,2022-08-11,2681,9,Final,Miami Marlins,Kyle Gibson,Edward Cabrera,2022-08-11 - Miami Marlins (3) @ Philadelphia Phillies (0) (Final),R,3,Philadelphia Phillies,661608,Miami Marlins,0,1,Tanner Scott,143,Philadelphia Phillies,PHI wins 2-1,Kyle Gibson,['MLBN (out-of-market only)']
,Jake Odorizzi,N,,Bottom,loanDepot park,2022-08-12T22:40:00Z,144,2022-08-12,4169,9,Final,Atlanta Braves,Pablo Lopez,Tyler Matzek,2022-08-12 - Atlanta Braves (4) @ Miami Marlins (3) (Final),R,4,Miami Marlins,661366,Atlanta Braves,3,1,Kenley Jansen,146,Miami Marlins,ATL leads 1-0,Elieser Hernandez,[]
,Kyle Muller,S,,Bottom,loanDepot park,2022-08-13T17:10:00Z,144,2022-08-13,4169,9,Final,Atlanta Braves,Jesus Luzardo,Kyle Muller,2022-08-13 - Atlanta Braves (5) @ Miami Marlins (2) (Final),R,5,Miami Marlins,661428,Atlanta Braves,2,1,Kenley Jansen,146,Miami Marlins,ATL leads 2-0,Jesus Luzardo,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Ian Anderson,S,,Bottom,loanDepot park,2022-08-13T23:10:00Z,144,2022-08-13,4169,9,Final,Atlanta Braves,Tommy Nance,Ian Anderson,2022-08-13 - Atlanta Braves (6) @ Miami Marlins (2) (Final),R,6,Miami Marlins,661360,Atlanta Braves,2,2,Raisel Iglesias,146,Miami Marlins,ATL wins 3-0,Tommy Nance,[]
,Bryce Elder,N,,Bottom,loanDepot park,2022-08-14T17:40:00Z,144,2022-08-14,4169,9,Final,Atlanta Braves,Braxton Garrett,Tyler Matzek,2022-08-14 - Atlanta Braves (3) @ Miami Marlins (1) (Final),R,3,Miami Marlins,661338,Atlanta Braves,1,1,Kenley Jansen,146,Miami Marlins,ATL wins 4-0,Tanner Scott,[]
,Joe Musgrove,N,,Top,loanDepot park,2022-08-15T22:40:00Z,135,2022-08-15,4169,9,Final,San Diego Padres,Sandy Alcantara,Sandy Alcantara,2022-08-15 - San Diego Padres (0) @ Miami Marlins (3) (Final),R,0,Miami Marlins,661358,Miami Marlins,3,1,Tanner Scott,146,San Diego Padres,MIA leads 1-0,Joe Musgrove,[]
,Sean Manaea,N,,Top,loanDepot park,2022-08-16T22:40:00Z,135,2022-08-16,4169,9,Final,San Diego Padres,Edward Cabrera,Elieser Hernandez,2022-08-16 - San Diego Padres (3) @ Miami Marlins (4) (Final),R,3,Miami Marlins,661357,Miami Marlins,4,1,Dylan Floro,146,San Diego Padres,MIA wins 2-0,Luis Garcia,[]
,Mike Clevinger,N,,Bottom,loanDepot park,2022-08-17T20:10:00Z,135,2022-08-17,4169,9,Final,San Diego Padres,Pablo Lopez,Adrian Morejon,2022-08-17 - San Diego Padres (10) @ Miami Marlins (3) (Final),R,10,Miami Marlins,661356,San Diego Padres,3,1,,146,Miami Marlins,MIA wins 2-1,Pablo Lopez,['MLBN (out-of-market only)']
,Jesus Luzardo,N,,Top,Dodger Stadium,2022-08-20T02:10:00Z,146,2022-08-19,22,9,Final,Miami Marlins,Tyler Anderson,Chris Martin,2022-08-19 - Miami Marlins (1) @ Los Angeles Dodgers (2) (Final),R,1,Los Angeles Dodgers,662574,Los Angeles Dodgers,2,1,Evan Phillips,119,Miami Marlins,LAD leads 1-0,Dylan Floro,['MLBN (out-of-market only)']
,Bryan Hoeing,N,,Top,Dodger Stadium,2022-08-21T01:10:00Z,146,2022-08-20,22,9,Final,Miami Marlins,Dustin May,Dustin May,2022-08-20 - Miami Marlins (0) @ Los Angeles Dodgers (7) (Final),R,0,Los Angeles Dodgers,662561,Los Angeles Dodgers,7,1,,119,Miami Marlins,LAD wins 2-0,Bryan Hoeing,[]
,Sandy Alcantara,N,,Top,Dodger Stadium,2022-08-21T20:10:00Z,146,2022-08-21,22,9,Final,Miami Marlins,Ryan Pepiot,Ryan Pepiot,2022-08-21 - Miami Marlins (3) @ Los Angeles Dodgers (10) (Final),R,3,Los Angeles Dodgers,662600,Los Angeles Dodgers,10,1,,119,Miami Marlins,LAD wins 3-0,Sandy Alcantara,[]
,Edward Cabrera,N,,Bottom,Oakland Coliseum,2022-08-23T01:40:00Z,146,2022-08-22,10,9,Final,Miami Marlins,Adam Oller,Edward Cabrera,2022-08-22 - Miami Marlins (3) @ Oakland Athletics (0) (Final),R,3,Oakland Athletics,662314,Miami Marlins,0,1,Tanner Scott,133,Oakland Athletics,MIA leads 1-0,Adam Oller,[]
,Pablo Lopez,N,,Bottom,Oakland Coliseum,2022-08-24T01:40:00Z,146,2022-08-23,10,9,Final,Miami Marlins,Zach Logue,Pablo Lopez,2022-08-23 - Miami Marlins (5) @ Oakland Athletics (3) (Final),R,5,Oakland Athletics,662339,Miami Marlins,3,1,Tanner Scott,133,Oakland Athletics,MIA wins 2-0,Zach Logue,[]
,Jesus Luzardo,N,,Bottom,Oakland Coliseum,2022-08-24T19:37:00Z,146,2022-08-24,10,10,Final,Miami Marlins,Cole Irvin,A.J. Puk,2022-08-24 - Miami Marlins (2) @ Oakland Athletics (3) (Final),R,2,Oakland Athletics,662338,Oakland Athletics,3,1,,133,Miami Marlins,MIA wins 2-1,Richard Bleier,['MLBN (out-of-market only)']
,Tyler Anderson,N,,Bottom,loanDepot park,2022-08-26T22:40:00Z,119,2022-08-26,4169,10,Final,Los Angeles Dodgers,Tommy Nance,David Price,2022-08-26 - Los Angeles Dodgers (10) @ Miami Marlins (6) (Final),R,10,Miami Marlins,661355,Los Angeles Dodgers,6,1,,146,Miami Marlins,LAD leads 1-0,Andrew Nardi,['MLB.tv Free Game']
,Dustin May,N,,Top,loanDepot park,2022-08-27T22:10:00Z,119,2022-08-27,4169,9,Final,Los Angeles Dodgers,Sandy Alcantara,Sandy Alcantara,2022-08-27 - Los Angeles Dodgers (1) @ Miami Marlins (2) (Final),R,1,Miami Marlins,661354,Miami Marlins,2,1,,146,Los Angeles Dodgers,Series tied 1-1,Dustin May,[]
,Julio Urias,N,,Bottom,loanDepot park,2022-08-28T16:05:00Z,119,2022-08-28,4169,9,Final,Los Angeles Dodgers,Edward Cabrera,Julio Urias,2022-08-28 - Los Angeles Dodgers (8) @ Miami Marlins (1) (Final),R,8,Miami Marlins,661353,Los Angeles Dodgers,1,1,,146,Miami Marlins,LAD leads 2-1,Edward Cabrera,['Peacock']
,Michael Grove,N,,Bottom,loanDepot park,2022-08-29T22:40:00Z,119,2022-08-29,4169,10,Final,Los Angeles Dodgers,Pablo Lopez,Craig Kimbrel,2022-08-29 - Los Angeles Dodgers (3) @ Miami Marlins (2) (Final),R,3,Miami Marlins,661352,Los Angeles Dodgers,2,1,Chris Martin,146,Miami Marlins,LAD wins 3-1,Huascar Brazoban,['MLB.tv Free Game']
,Shane McClanahan,N,,Bottom,loanDepot park,2022-08-30T22:40:00Z,139,2022-08-30,4169,9,Final,Tampa Bay Rays,Jesus Luzardo,JT Chargois,2022-08-30 - Tampa Bay Rays (7) @ Miami Marlins (2) (Final),R,7,Miami Marlins,661351,Tampa Bay Rays,2,1,,146,Miami Marlins,TB leads 1-0,Jesus Luzardo,[]
,Drew Rasmussen,N,,Bottom,loanDepot park,2022-08-31T22:40:00Z,139,2022-08-31,4169,10,Final,Tampa Bay Rays,Trevor Rogers,Jason Adam,2022-08-31 - Tampa Bay Rays (2) @ Miami Marlins (1) (Final),R,2,Miami Marlins,661350,Tampa Bay Rays,1,1,Jalen Beeks,146,Miami Marlins,TB wins 2-0,Tommy Nance,[]
,Sandy Alcantara,N,,Top,Truist Park,2022-09-02T23:20:00Z,146,2022-09-02,4705,9,Final,Miami Marlins,Charlie Morton,Charlie Morton,2022-09-02 - Miami Marlins (1) @ Atlanta Braves (8) (Final),R,1,Atlanta Braves,661476,Atlanta Braves,8,1,,144,Miami Marlins,ATL leads 1-0,Sandy Alcantara,['Apple TV+']
,Edward Cabrera,N,,Bottom,Truist Park,2022-09-03T23:20:00Z,146,2022-09-03,4705,9,Final,Miami Marlins,Bryce Elder,Tyler Matzek,2022-09-03 - Miami Marlins (1) @ Atlanta Braves (2) (Final),R,1,Atlanta Braves,661475,Atlanta Braves,2,1,,144,Miami Marlins,ATL wins 2-0,Steven Okert,[]
,Pablo Lopez,N,,Top,Truist Park,2022-09-04T17:35:00Z,146,2022-09-04,4705,9,Final,Miami Marlins,Max Fried,Max Fried,2022-09-04 - Miami Marlins (1) @ Atlanta Braves (7) (Final),R,1,Atlanta Braves,661474,Atlanta Braves,7,1,,144,Miami Marlins,ATL wins 3-0,Pablo Lopez,[]
,Jesus Luzardo,N,,Bottom,Citizens Bank Park,2022-09-06T22:45:00Z,146,2022-09-06,2681,9,Final,Miami Marlins,Aaron Nola,David Robertson,2022-09-06 - Miami Marlins (2) @ Philadelphia Phillies (3) (Final),R,2,Philadelphia Phillies,661597,Philadelphia Phillies,3,1,,143,Miami Marlins,PHI leads 1-0,Tommy Nance,[]
,Trevor Rogers,N,,Top,Citizens Bank Park,2022-09-07T22:45:00Z,146,2022-09-07,2681,9,Final,Miami Marlins,Bailey Falter,Bailey Falter,2022-09-07 - Miami Marlins (3) @ Philadelphia Phillies (4) (Final),R,3,Philadelphia Phillies,661596,Philadelphia Phillies,4,1,Connor Brogdon,143,Miami Marlins,PHI wins 2-0,Trevor Rogers,[]
,Sandy Alcantara,N,,Bottom,Citizens Bank Park,2022-09-08T22:45:00Z,146,2022-09-08,2681,9,Final,Miami Marlins,Kyle Gibson,Dylan Floro,2022-09-08 - Miami Marlins (6) @ Philadelphia Phillies (5) (Final),R,6,Philadelphia Phillies,661595,Miami Marlins,5,1,,143,Philadelphia Phillies,PHI wins 2-1,David Robertson,['MLB.tv Free Game']
It's Max time!,Max Scherzer,N,It's Max time!,Top,loanDepot park,2022-09-09T22:40:00Z,121,2022-09-09,4169,9,Final,New York Mets,Max Meyer,Edward Cabrera,2022-09-09 - New York Mets (3) @ Miami Marlins (6) (Final),R,3,Miami Marlins,661337,Miami Marlins,6,1,Dylan Floro,146,New York Mets,MIA leads 1-0,David Peterson,[]
,Carlos Carrasco,N,,Bottom,loanDepot park,2022-09-10T22:10:00Z,121,2022-09-10,4169,9,Final,New York Mets,Pablo Lopez,Carlos Carrasco,2022-09-10 - New York Mets (11) @ Miami Marlins (3) (Final),R,11,Miami Marlins,661323,New York Mets,3,1,,146,Miami Marlins,Series tied 1-1,Pablo Lopez,[]
,Taijuan Walker,N,,Bottom,loanDepot park,2022-09-11T17:40:00Z,121,2022-09-11,4169,9,Final,New York Mets,Jesus Luzardo,Taijuan Walker,2022-09-11 - New York Mets (9) @ Miami Marlins (3) (Final),R,9,Miami Marlins,661322,New York Mets,3,1,,146,Miami Marlins,NYM wins 2-1,Jesus Luzardo,['MLB.tv Free Game']
,Glenn Otto,S,,Bottom,loanDepot park,2022-09-12T17:10:00Z,140,2022-09-12,4169,9,Final,Texas Rangers,Trevor Rogers,Jonathan Hernandez,2022-09-12 - Texas Rangers (3) @ Miami Marlins (2) (Final),R,3,Miami Marlins,661420,Texas Rangers,2,1,Jose Leclerc,146,Miami Marlins,TEX leads 1-0,Steven Okert,[]
,Jon Gray,S,,Top,loanDepot park,2022-09-12T23:10:00Z,140,2022-09-12,4169,9,Final,Texas Rangers,Braxton Garrett,Bryan Hoeing,2022-09-12 - Texas Rangers (6) @ Miami Marlins (10) (Final),R,6,Miami Marlins,661419,Miami Marlins,10,2,,146,Texas Rangers,Series tied 1-1,A.J. Alexy,[]
,Bailey Falter,N,,Bottom,loanDepot park,2022-09-13T22:40:00Z,143,2022-09-13,4169,9,Final,Philadelphia Phillies,Sandy Alcantara,Bailey Falter,2022-09-13 - Philadelphia Phillies (2) @ Miami Marlins (1) (Final),R,2,Miami Marlins,661320,Philadelphia Phillies,1,1,David Robertson,146,Miami Marlins,PHI leads 1-0,Sandy Alcantara,[]
,Kyle Gibson,N,,Bottom,loanDepot park,2022-09-14T22:40:00Z,143,2022-09-14,4169,9,Final,Philadelphia Phillies,Edward Cabrera,Kyle Gibson,2022-09-14 - Philadelphia Phillies (6) @ Miami Marlins (1) (Final),R,6,Miami Marlins,661336,Philadelphia Phillies,1,1,,146,Miami Marlins,PHI wins 2-0,Edward Cabrera,[]
,Noah Syndergaard,N,,Top,loanDepot park,2022-09-15T22:40:00Z,143,2022-09-15,4169,9,Final,Philadelphia Phillies,Pablo Lopez,Pablo Lopez,2022-09-15 - Philadelphia Phillies (3) @ Miami Marlins (5) (Final),R,3,Miami Marlins,661321,Miami Marlins,5,1,Dylan Floro,146,Philadelphia Phillies,PHI wins 2-1,Noah Syndergaard,[]
,Jesus Luzardo,N,,Top,Nationals Park,2022-09-16T23:05:00Z,146,2022-09-16,3309,9,Final,Miami Marlins,Josiah Gray,Carl Edwards Jr.,2022-09-16 - Miami Marlins (4) @ Washington Nationals (5) (Final),R,4,Washington Nationals,662490,Washington Nationals,5,1,Kyle Finnegan,120,Miami Marlins,WSH leads 1-0,Cole Sulser,[]
,Trevor Rogers,N,,Top,Nationals Park,2022-09-17T20:05:00Z,146,2022-09-17,3309,9,Final,Miami Marlins,Erick Fedde,Hunter Harvey,2022-09-17 - Miami Marlins (3) @ Washington Nationals (5) (Final),R,3,Washington Nationals,662462,Washington Nationals,5,1,Kyle Finnegan,120,Miami Marlins,WSH wins 2-0,Jeff Brigham,[]
,Sandy Alcantara,N,,Bottom,Nationals Park,2022-09-18T17:35:00Z,146,2022-09-18,3309,9,Final,Miami Marlins,Anibal Sanchez,Sandy Alcantara,2022-09-18 - Miami Marlins (3) @ Washington Nationals (1) (Final),R,3,Washington Nationals,662461,Miami Marlins,1,1,,120,Washington Nationals,WSH wins 2-1,Anibal Sanchez,[]
,Wade Miley,N,,Top,loanDepot park,2022-09-19T22:40:00Z,112,2022-09-19,4169,9,Final,Chicago Cubs,Edward Cabrera,Edward Cabrera,2022-09-19 - Chicago Cubs (3) @ Miami Marlins (10) (Final),R,3,Miami Marlins,661299,Miami Marlins,10,1,,146,Chicago Cubs,MIA leads 1-0,Wade Miley,[]
,Adrian Sampson,N,,Bottom,loanDepot park,2022-09-20T22:40:00Z,112,2022-09-20,4169,9,Final,Chicago Cubs,Pablo Lopez,Adbert Alzolay,2022-09-20 - Chicago Cubs (2) @ Miami Marlins (1) (Final),R,2,Miami Marlins,661298,Chicago Cubs,1,1,Brandon Hughes,146,Miami Marlins,Series tied 1-1,Steven Okert,[]
,Marcus Stroman,N,,Bottom,loanDepot park,2022-09-21T22:40:00Z,112,2022-09-21,4169,9,Final,Chicago Cubs,Jesus Luzardo,Keegan Thompson,2022-09-21 - Chicago Cubs (4) @ Miami Marlins (3) (Final),R,4,Miami Marlins,661297,Chicago Cubs,3,1,,146,Miami Marlins,CHC wins 2-1,Steven Okert,[]
,Josiah Gray,N,,Top,loanDepot park,2022-09-23T22:40:00Z,120,2022-09-23,4169,9,Final,Washington Nationals,Braxton Garrett,Braxton Garrett,2022-09-23 - Washington Nationals (2) @ Miami Marlins (5) (Final),R,2,Miami Marlins,661296,Miami Marlins,5,1,Dylan Floro,146,Washington Nationals,MIA leads 1-0,Josiah Gray,[]
,Erick Fedde,N,,Top,loanDepot park,2022-09-24T22:10:00Z,120,2022-09-24,4169,9,Final,Washington Nationals,Sandy Alcantara,Sandy Alcantara,2022-09-24 - Washington Nationals (1) @ Miami Marlins (4) (Final),R,1,Miami Marlins,661295,Miami Marlins,4,1,Dylan Floro,146,Washington Nationals,MIA wins 2-0,Erick Fedde,[]
,Anibal Sanchez,N,,Bottom,loanDepot park,2022-09-25T17:40:00Z,120,2022-09-25,4169,9,Final,Washington Nationals,Edward Cabrera,Anibal Sanchez,2022-09-25 - Washington Nationals (6) @ Miami Marlins (1) (Final),R,6,Miami Marlins,661294,Washington Nationals,1,1,,146,Miami Marlins,MIA wins 2-1,Edward Cabrera,[]
,Pablo Lopez,N,,Bottom,Citi Field,2022-09-27T23:10:00Z,146,2022-09-27,3289,9,Final,Miami Marlins,Carlos Carrasco,Pablo Lopez,2022-09-27 - Miami Marlins (6) @ New York Mets (4) (Final),R,6,New York Mets,662401,Miami Marlins,4,1,Dylan Floro,121,New York Mets,MIA leads 1-0,Carlos Carrasco,[]
,Jesus Luzardo,N,,Bottom,Citi Field,2022-09-28T23:10:00Z,146,2022-09-28,3289,10,Final,Miami Marlins,Taijuan Walker,Drew Smith,2022-09-28 - Miami Marlins (4) @ New York Mets (5) (Final),R,4,New York Mets,662400,New York Mets,5,1,,121,Miami Marlins,Series tied 1-1,Dylan Floro,[]
,Braxton Garrett,N,,Bottom,American Family Field,2022-09-29T23:40:00Z,146,2022-09-29,32,9,Final,Miami Marlins,Eric Lauer,Tommy Nance,2022-09-29 - Miami Marlins (4) @ Milwaukee Brewers (2) (Final),R,4,Milwaukee Brewers,661156,Miami Marlins,2,1,Dylan Floro,158,Milwaukee Brewers,MIA leads 1-0,Freddy Peralta,['MLBN (out-of-market only)']
,Sandy Alcantara,N,,Top,American Family Field,2022-10-01T00:10:00Z,146,2022-09-30,32,9,Final,Miami Marlins,Corbin Burnes,Corbin Burnes,2022-09-30 - Miami Marlins (0) @ Milwaukee Brewers (1) (Final),R,0,Milwaukee Brewers,661157,Milwaukee Brewers,1,1,Devin Williams,158,Miami Marlins,Series tied 1-1,Sandy Alcantara,[]
,Edward Cabrera,N,,Bottom,American Family Field,2022-10-01T23:10:00Z,146,2022-10-01,32,9,Final,Miami Marlins,Aaron Ashby,Tommy Nance,2022-10-01 - Miami Marlins (4) @ Milwaukee Brewers (3) (Final),R,4,Milwaukee Brewers,661152,Miami Marlins,3,1,Richard Bleier,158,Milwaukee Brewers,MIA leads 2-1,Devin Williams,[]
,Pablo Lopez,N,,Bottom,American Family Field,2022-10-02T18:10:00Z,146,2022-10-02,32,12,Final,Miami Marlins,Freddy Peralta,Huascar Brazoban,2022-10-02 - Miami Marlins (4) @ Milwaukee Brewers (3) (Final),R,4,Milwaukee Brewers,661153,Miami Marlins,3,1,Tanner Scott,158,Milwaukee Brewers,MIA wins 3-1,Trevor Gott,[]
,Bryce Elder,N,,Top,loanDepot park,2022-10-03T22:40:00Z,144,2022-10-03,4169,9,Final,Atlanta Braves,Jesus Luzardo,Jesus Luzardo,2022-10-03 - Atlanta Braves (0) @ Miami Marlins (4) (Final),R,0,Miami Marlins,661424,Miami Marlins,4,1,,146,Atlanta Braves,MIA leads 1-0,Bryce Elder,[]
,Jake Odorizzi,N,,Bottom,loanDepot park,2022-10-04T22:40:00Z,144,2022-10-04,4169,9,Final,Atlanta Braves,Braxton Garrett,Jake Odorizzi,2022-10-04 - Atlanta Braves (2) @ Miami Marlins (1) (Final),R,2,Miami Marlins,661423,Atlanta Braves,1,1,Kenley Jansen,146,Miami Marlins,Series tied 1-1,Braxton Garrett,[]
,Jackson Stephens,N,,Top,loanDepot park,2022-10-05T20:10:00Z,144,2022-10-05,4169,9,Final,Atlanta Braves,Elieser Hernandez,Andrew Nardi,2022-10-05 - Atlanta Braves (9) @ Miami Marlins (12) (Final),R,9,Miami Marlins,661422,Miami Marlins,12,1,Dylan Floro,146,Atlanta Braves,MIA wins 2-1,Jesse Chavez,[]
