away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Tyler Beede,N,,Top,Chase Field,2022-08-09T01:40:00Z,134,2022-08-08,15,9,Final,Pittsburgh Pirates,Zac Gallen,Zac Gallen,2022-08-08 - Pittsburgh Pirates (0) @ Arizona Diamondbacks (3) (Final),R,0,Arizona Diamondbacks,663304,Arizona Diamondbacks,3,1,Ian Kennedy,109,Pittsburgh Pirates,AZ leads 1-0,Manny Banuelos,[]
,Zach Thompson,N,,Top,Chase Field,2022-08-10T01:40:00Z,134,2022-08-09,15,9,Final,Pittsburgh Pirates,Tommy Henry,Tommy Henry,2022-08-09 - Pittsburgh Pirates (4) @ Arizona Diamondbacks (6) (Final),R,4,Arizona Diamondbacks,663303,Arizona Diamondbacks,6,1,Mark Melancon,109,Pittsburgh Pirates,AZ leads 2-0,Zach Thompson,[]
,Mitch Keller,N,,Bottom,Chase Field,2022-08-11T01:40:00Z,134,2022-08-10,15,9,Final,Pittsburgh Pirates,Madison Bumgarner,Mitch Keller,2022-08-10 - Pittsburgh Pirates (6) @ Arizona Diamondbacks (4) (Final),R,6,Arizona Diamondbacks,663302,Pittsburgh Pirates,4,1,Eric Stout,109,Arizona Diamondbacks,AZ leads 2-1,Madison Bumgarner,[]
,JT Brubaker,N,,Top,Chase Field,2022-08-11T19:40:00Z,134,2022-08-11,15,9,Final,Pittsburgh Pirates,Merrill Kelly,Kevin Ginkel,2022-08-11 - Pittsburgh Pirates (3) @ Arizona Diamondbacks (9) (Final),R,3,Arizona Diamondbacks,663293,Arizona Diamondbacks,9,1,,109,Pittsburgh Pirates,AZ wins 3-1,Chase De Jong,[]
,Bryse Wilson,N,,Top,Oracle Park,2022-08-13T02:15:00Z,134,2022-08-12,2395,9,Final,Pittsburgh Pirates,Carlos Rodon,Carlos Rodon,2022-08-12 - Pittsburgh Pirates (3) @ San Francisco Giants (5) (Final),R,3,San Francisco Giants,662111,San Francisco Giants,5,1,Camilo Doval,137,Pittsburgh Pirates,SF leads 1-0,Bryse Wilson,[]
,Tyler Beede,N,,Top,Oracle Park,2022-08-14T01:05:00Z,134,2022-08-13,2395,9,Final,Pittsburgh Pirates,Logan Webb,Logan Webb,2022-08-13 - Pittsburgh Pirates (0) @ San Francisco Giants (2) (Final),R,0,San Francisco Giants,662110,San Francisco Giants,2,1,Camilo Doval,137,Pittsburgh Pirates,SF wins 2-0,Tyler Beede,[]
,Zach Thompson,N,,Bottom,Oracle Park,2022-08-14T20:05:00Z,134,2022-08-14,2395,9,Final,Pittsburgh Pirates,Alex Wood,Camilo Doval,2022-08-14 - Pittsburgh Pirates (7) @ San Francisco Giants (8) (Final),R,7,San Francisco Giants,662035,San Francisco Giants,8,1,,137,Pittsburgh Pirates,SF wins 3-0,Wil Crowe,[]
,Nick Pivetta,N,,Bottom,PNC Park,2022-08-16T23:05:00Z,111,2022-08-16,31,9,Final,Boston Red Sox,Mitch Keller,Nick Pivetta,2022-08-16 - Boston Red Sox (5) @ Pittsburgh Pirates (3) (Final),R,5,Pittsburgh Pirates,662302,Boston Red Sox,3,1,Matt Barnes,134,Pittsburgh Pirates,BOS leads 1-0,Mitch Keller,[]
,Rich Hill,N,,Bottom,PNC Park,2022-08-17T23:05:00Z,111,2022-08-17,31,9,Final,Boston Red Sox,Roansy Contreras,Rich Hill,2022-08-17 - Boston Red Sox (8) @ Pittsburgh Pirates (3) (Final),R,8,Pittsburgh Pirates,662301,Boston Red Sox,3,1,,134,Pittsburgh Pirates,BOS wins 2-0,Roansy Contreras,[]
,Josh Winckowski,N,,Top,PNC Park,2022-08-18T23:05:00Z,111,2022-08-18,31,9,Final,Boston Red Sox,JT Brubaker,JT Brubaker,2022-08-18 - Boston Red Sox (2) @ Pittsburgh Pirates (8) (Final),R,2,Pittsburgh Pirates,662413,Pittsburgh Pirates,8,1,,134,Boston Red Sox,BOS wins 2-1,Josh Winckowski,['MLBN (out-of-market only)']
,Graham Ashcraft,N,,Bottom,PNC Park,2022-08-19T23:05:00Z,113,2022-08-19,31,9,Final,Cincinnati Reds,Bryse Wilson,Wil Crowe,2022-08-19 - Cincinnati Reds (4) @ Pittsburgh Pirates (5) (Final),R,4,Pittsburgh Pirates,662396,Pittsburgh Pirates,5,1,,134,Cincinnati Reds,PIT leads 1-0,Joel Kuhnel,[]
,Justin Dunn,N,,Bottom,PNC Park,2022-08-20T23:05:00Z,113,2022-08-20,31,9,Final,Cincinnati Reds,Tyler Beede,Justin Dunn,2022-08-20 - Cincinnati Reds (10) @ Pittsburgh Pirates (1) (Final),R,10,Pittsburgh Pirates,662395,Cincinnati Reds,1,1,,134,Pittsburgh Pirates,Series tied 1-1,Tyler Beede,[]
,Mike Minor,N,,Bottom,PNC Park,2022-08-21T17:35:00Z,113,2022-08-21,31,9,Final,Cincinnati Reds,Zach Thompson,Mike Minor,2022-08-21 - Cincinnati Reds (9) @ Pittsburgh Pirates (5) (Final),R,9,Pittsburgh Pirates,662300,Cincinnati Reds,5,1,,134,Pittsburgh Pirates,CIN wins 2-1,Zach Thompson,[]
,Jake Odorizzi,N,,Bottom,PNC Park,2022-08-22T23:05:00Z,144,2022-08-22,31,9,Final,Atlanta Braves,Roansy Contreras,Jake Odorizzi,2022-08-22 - Atlanta Braves (2) @ Pittsburgh Pirates (1) (Final),R,2,Pittsburgh Pirates,662394,Atlanta Braves,1,1,Kenley Jansen,134,Pittsburgh Pirates,ATL leads 1-0,Roansy Contreras,['MLB.tv Free Game']
,Max Fried,N,,Bottom,PNC Park,2022-08-23T23:05:00Z,144,2022-08-23,31,9,Final,Atlanta Braves,JT Brubaker,Max Fried,2022-08-23 - Atlanta Braves (6) @ Pittsburgh Pirates (1) (Final),R,6,Pittsburgh Pirates,662383,Atlanta Braves,1,1,,134,Pittsburgh Pirates,ATL wins 2-0,JT Brubaker,[]
,Kyle Wright,N,,Bottom,PNC Park,2022-08-24T16:35:00Z,144,2022-08-24,31,9,Final,Atlanta Braves,Mitch Keller,Kyle Wright,2022-08-24 - Atlanta Braves (14) @ Pittsburgh Pirates (2) (Final),R,14,Pittsburgh Pirates,662371,Atlanta Braves,2,1,,134,Pittsburgh Pirates,ATL wins 3-0,Mitch Keller,['MLBN (out-of-market only)']
,Bryse Wilson,N,,Top,Citizens Bank Park,2022-08-26T23:05:00Z,134,2022-08-26,2681,9,Final,Pittsburgh Pirates,Bailey Falter,Bailey Falter,2022-08-26 - Pittsburgh Pirates (4) @ Philadelphia Phillies (7) (Final),R,4,Philadelphia Phillies,661603,Philadelphia Phillies,7,1,Brad Hand,143,Pittsburgh Pirates,PHI leads 1-0,Bryse Wilson,['MLB.tv Free Game']
,Tyler Beede,N,,Top,Citizens Bank Park,2022-08-27T22:05:00Z,134,2022-08-27,2681,9,Final,Pittsburgh Pirates,Kyle Gibson,Kyle Gibson,2022-08-27 - Pittsburgh Pirates (0) @ Philadelphia Phillies (6) (Final),R,0,Philadelphia Phillies,661599,Philadelphia Phillies,6,1,,143,Pittsburgh Pirates,PHI wins 2-0,Tyler Beede,[]
,Roansy Contreras,N,,Bottom,Citizens Bank Park,2022-08-28T17:35:00Z,134,2022-08-28,2681,9,Final,Pittsburgh Pirates,Noah Syndergaard,Roansy Contreras,2022-08-28 - Pittsburgh Pirates (5) @ Philadelphia Phillies (0) (Final),R,5,Philadelphia Phillies,661598,Pittsburgh Pirates,0,1,,143,Philadelphia Phillies,PHI wins 2-1,Noah Syndergaard,[]
,Bryse Wilson,N,,Bottom,American Family Field,2022-08-30T00:10:00Z,134,2022-08-29,32,9,Final,Pittsburgh Pirates,Corbin Burnes,Devin Williams,2022-08-29 - Pittsburgh Pirates (5) @ Milwaukee Brewers (7) (Final),R,5,Milwaukee Brewers,661167,Milwaukee Brewers,7,1,,158,Pittsburgh Pirates,MIL leads 1-0,Wil Crowe,[]
,Mitch Keller,N,,Bottom,American Family Field,2022-08-31T00:10:00Z,134,2022-08-30,32,9,Final,Pittsburgh Pirates,Jason Alexander,Manny Banuelos,2022-08-30 - Pittsburgh Pirates (4) @ Milwaukee Brewers (2) (Final),R,4,Milwaukee Brewers,661166,Pittsburgh Pirates,2,1,Chase De Jong,158,Milwaukee Brewers,Series tied 1-1,Brad Boxberger,[]
,Zach Thompson,N,,Top,American Family Field,2022-08-31T18:10:00Z,134,2022-08-31,32,9,Final,Pittsburgh Pirates,Freddy Peralta,Taylor Rogers,2022-08-31 - Pittsburgh Pirates (1) @ Milwaukee Brewers (6) (Final),R,1,Milwaukee Brewers,661165,Milwaukee Brewers,6,1,,158,Pittsburgh Pirates,MIL wins 2-1,Miguel Yajure,['MLBN (out-of-market only)']
,Alek Manoah,N,,Bottom,PNC Park,2022-09-02T22:35:00Z,141,2022-09-02,31,9,Final,Toronto Blue Jays,Johan Oviedo,Alek Manoah,2022-09-02 - Toronto Blue Jays (4) @ Pittsburgh Pirates (0) (Final),R,4,Pittsburgh Pirates,662356,Toronto Blue Jays,0,1,,134,Pittsburgh Pirates,TOR leads 1-0,Tyler Beede,[]
,Trevor Richards,N,,Bottom,PNC Park,2022-09-03T22:35:00Z,141,2022-09-03,31,9,Final,Toronto Blue Jays,Roansy Contreras,Yimi Garcia,2022-09-03 - Toronto Blue Jays (4) @ Pittsburgh Pirates (1) (Final),R,4,Pittsburgh Pirates,662286,Toronto Blue Jays,1,1,Jordan Romano,134,Pittsburgh Pirates,TOR wins 2-0,Duane Underwood Jr.,[]
,Ross Stripling,N,,Bottom,PNC Park,2022-09-04T16:05:00Z,141,2022-09-04,31,9,Final,Toronto Blue Jays,JT Brubaker,Ross Stripling,2022-09-04 - Toronto Blue Jays (4) @ Pittsburgh Pirates (3) (Final),R,4,Pittsburgh Pirates,662299,Toronto Blue Jays,3,1,Jordan Romano,134,Pittsburgh Pirates,TOR wins 3-0,Duane Underwood Jr.,['Peacock']
,Taijuan Walker,N,,,PNC Park,2022-09-05T16:35:00Z,121,2022-09-05,31,,Postponed,New York Mets,Mitch Keller,,2022-09-05 - New York Mets @ Pittsburgh Pirates (Postponed),R,0,Pittsburgh Pirates,662283,,0,1,,134,,Series tied 1-1,,[]
,Taijuan Walker,N,,Top,PNC Park,2022-09-06T22:35:00Z,121,2022-09-06,31,9,Final,New York Mets,Mitch Keller,Mitch Keller,2022-09-06 - New York Mets (2) @ Pittsburgh Pirates (8) (Final),R,2,Pittsburgh Pirates,662282,Pittsburgh Pirates,8,1,,134,New York Mets,PIT leads 1-0,Taijuan Walker,[]
,Chris Bassitt,S,,Bottom,PNC Park,2022-09-07T16:35:00Z,121,2022-09-07,31,9,Final,New York Mets,Duane Underwood Jr.,Chris Bassitt,2022-09-07 - New York Mets (5) @ Pittsburgh Pirates (1) (Final),R,5,Pittsburgh Pirates,662283,New York Mets,1,1,,134,Pittsburgh Pirates,Series tied 1-1,Duane Underwood Jr.,[]
,Jacob deGrom,S,,Bottom,PNC Park,2022-09-07T22:35:00Z,121,2022-09-07,31,9,Final,New York Mets,Johan Oviedo,Jacob deGrom,2022-09-07 - New York Mets (10) @ Pittsburgh Pirates (0) (Final),R,10,Pittsburgh Pirates,662285,New York Mets,0,2,,134,Pittsburgh Pirates,NYM wins 2-1,Johan Oviedo,[]
,Miles Mikolas,N,,Top,PNC Park,2022-09-09T22:35:00Z,138,2022-09-09,31,9,Final,St. Louis Cardinals,Roansy Contreras,Roansy Contreras,2022-09-09 - St. Louis Cardinals (2) @ Pittsburgh Pirates (8) (Final),R,2,Pittsburgh Pirates,662284,Pittsburgh Pirates,8,1,,134,St. Louis Cardinals,PIT leads 1-0,Miles Mikolas,[]
,Jack Flaherty,N,,Bottom,PNC Park,2022-09-10T23:35:00Z,138,2022-09-10,31,9,Final,St. Louis Cardinals,JT Brubaker,Giovanny Gallegos,2022-09-10 - St. Louis Cardinals (7) @ Pittsburgh Pirates (5) (Final),R,7,Pittsburgh Pirates,662265,St. Louis Cardinals,5,1,Ryan Helsley,134,Pittsburgh Pirates,Series tied 1-1,Wil Crowe,[]
,Jose Quintana,N,,Bottom,PNC Park,2022-09-11T17:35:00Z,138,2022-09-11,31,9,Final,St. Louis Cardinals,Mitch Keller,Chris Stratton,2022-09-11 - St. Louis Cardinals (4) @ Pittsburgh Pirates (3) (Final),R,4,Pittsburgh Pirates,662325,St. Louis Cardinals,3,1,Ryan Helsley,134,Pittsburgh Pirates,STL wins 2-1,Chase De Jong,['MLBN (out-of-market only)']
,Bryse Wilson,N,,Bottom,Great American Ball Park,2022-09-12T22:40:00Z,134,2022-09-12,2602,9,Final,Pittsburgh Pirates,Mike Minor,Bryse Wilson,2022-09-12 - Pittsburgh Pirates (6) @ Cincinnati Reds (3) (Final),R,6,Cincinnati Reds,663085,Pittsburgh Pirates,3,1,Wil Crowe,113,Cincinnati Reds,PIT leads 1-0,Mike Minor,[]
,Johan Oviedo,S,,Bottom,Great American Ball Park,2022-09-13T16:35:00Z,134,2022-09-13,2602,9,Final,Pittsburgh Pirates,Luis Cessa,Johan Oviedo,2022-09-13 - Pittsburgh Pirates (6) @ Cincinnati Reds (1) (Final),R,6,Cincinnati Reds,663158,Pittsburgh Pirates,1,1,,113,Cincinnati Reds,PIT leads 2-0,Luis Cessa,['MLBN (out-of-market only)']
,Luis Ortiz,S,,Bottom,Great American Ball Park,2022-09-13T22:40:00Z,134,2022-09-13,2602,9,Final,Pittsburgh Pirates,Fernando Cruz,Chase De Jong,2022-09-13 - Pittsburgh Pirates (1) @ Cincinnati Reds (0) (Final),R,1,Cincinnati Reds,663106,Pittsburgh Pirates,0,2,Duane Underwood Jr.,113,Cincinnati Reds,PIT wins 3-0,Raynel Espinal,[]
,Roansy Contreras,N,,Bottom,Great American Ball Park,2022-09-14T16:35:00Z,134,2022-09-14,2602,9,Final,Pittsburgh Pirates,Nick Lodolo,Tyler Beede,2022-09-14 - Pittsburgh Pirates (10) @ Cincinnati Reds (4) (Final),R,10,Cincinnati Reds,663006,Pittsburgh Pirates,4,1,Miguel Yajure,113,Cincinnati Reds,PIT wins 4-0,Nick Lodolo,[]
,JT Brubaker,N,,Top,Citi Field,2022-09-15T23:20:00Z,134,2022-09-15,3289,9,Final,Pittsburgh Pirates,Carlos Carrasco,Carlos Carrasco,2022-09-15 - Pittsburgh Pirates (1) @ New York Mets (7) (Final),R,1,New York Mets,662398,New York Mets,7,1,,121,Pittsburgh Pirates,NYM leads 1-0,JT Brubaker,['FOX']
,Mitch Keller,N,,Top,Citi Field,2022-09-16T23:10:00Z,134,2022-09-16,3289,9,Final,Pittsburgh Pirates,Taijuan Walker,Taijuan Walker,2022-09-16 - Pittsburgh Pirates (3) @ New York Mets (4) (Final),R,3,New York Mets,662404,New York Mets,4,1,Edwin Diaz,121,Pittsburgh Pirates,NYM leads 2-0,Mitch Keller,[]
,Bryse Wilson,N,,Top,Citi Field,2022-09-17T23:10:00Z,134,2022-09-17,3289,9,Final,Pittsburgh Pirates,Chris Bassitt,Chris Bassitt,2022-09-17 - Pittsburgh Pirates (1) @ New York Mets (5) (Final),R,1,New York Mets,662403,New York Mets,5,1,,121,Pittsburgh Pirates,NYM wins 3-0,Bryse Wilson,[]
,Johan Oviedo,N,,Top,Citi Field,2022-09-18T17:40:00Z,134,2022-09-18,3289,9,Final,Pittsburgh Pirates,Jacob deGrom,Joely Rodriguez,2022-09-18 - Pittsburgh Pirates (3) @ New York Mets (7) (Final),R,3,New York Mets,662402,New York Mets,7,1,,121,Pittsburgh Pirates,NYM wins 4-0,Robert Stephenson,['MLBN (out-of-market only)']
,Luis Ortiz,N,,Bottom,Yankee Stadium,2022-09-20T23:05:00Z,134,2022-09-20,3313,9,Final,Pittsburgh Pirates,Nestor Cortes,Aroldis Chapman,2022-09-20 - Pittsburgh Pirates (8) @ New York Yankees (9) (Final),R,8,New York Yankees,661229,New York Yankees,9,1,,147,Pittsburgh Pirates,NYY leads 1-0,Wil Crowe,[]
,Roansy Contreras,N,,Top,Yankee Stadium,2022-09-21T23:05:00Z,134,2022-09-21,3313,9,Final,Pittsburgh Pirates,Luis Severino,Luis Severino,2022-09-21 - Pittsburgh Pirates (2) @ New York Yankees (14) (Final),R,2,New York Yankees,661228,New York Yankees,14,1,,147,Pittsburgh Pirates,NYY wins 2-0,Roansy Contreras,[]
,Hayden Wesneski,N,,Bottom,PNC Park,2022-09-22T22:35:00Z,112,2022-09-22,31,9,Final,Chicago Cubs,Mitch Keller,Hayden Wesneski,2022-09-22 - Chicago Cubs (3) @ Pittsburgh Pirates (2) (Final),R,3,Pittsburgh Pirates,662264,Chicago Cubs,2,1,Mark Leiter Jr.,134,Pittsburgh Pirates,CHC leads 1-0,Mitch Keller,[]
,Javier Assad,N,,Bottom,PNC Park,2022-09-23T22:35:00Z,112,2022-09-23,31,9,Final,Chicago Cubs,Bryse Wilson,Manuel Rodriguez,2022-09-23 - Chicago Cubs (6) @ Pittsburgh Pirates (5) (Final),R,6,Pittsburgh Pirates,662263,Chicago Cubs,5,1,Erich Uelmen,134,Pittsburgh Pirates,CHC leads 2-0,Yohan Ramirez,[]
,Wade Miley,N,,Top,PNC Park,2022-09-24T22:35:00Z,112,2022-09-24,31,9,Final,Chicago Cubs,Johan Oviedo,Johan Oviedo,2022-09-24 - Chicago Cubs (0) @ Pittsburgh Pirates (6) (Final),R,0,Pittsburgh Pirates,662249,Pittsburgh Pirates,6,1,,134,Chicago Cubs,CHC leads 2-1,Wade Miley,[]
,Adrian Sampson,N,,Bottom,PNC Park,2022-09-25T17:35:00Z,112,2022-09-25,31,9,Final,Chicago Cubs,Luis Ortiz,Adrian Sampson,2022-09-25 - Chicago Cubs (8) @ Pittsburgh Pirates (3) (Final),R,8,Pittsburgh Pirates,662243,Chicago Cubs,3,1,Brandon Hughes,134,Pittsburgh Pirates,CHC wins 3-1,Luis Ortiz,[]
,Chase Anderson,N,,Top,PNC Park,2022-09-26T22:35:00Z,113,2022-09-26,31,9,Final,Cincinnati Reds,Roansy Contreras,Yohan Ramirez,2022-09-26 - Cincinnati Reds (3) @ Pittsburgh Pirates (8) (Final),R,3,Pittsburgh Pirates,662242,Pittsburgh Pirates,8,1,,134,Cincinnati Reds,PIT leads 1-0,Derek Law,[]
,Hunter Greene,N,,Top,PNC Park,2022-09-27T22:35:00Z,113,2022-09-27,31,9,Final,Cincinnati Reds,Mitch Keller,Wil Crowe,2022-09-27 - Cincinnati Reds (1) @ Pittsburgh Pirates (4) (Final),R,1,Pittsburgh Pirates,662241,Pittsburgh Pirates,4,1,David Bednar,134,Cincinnati Reds,PIT wins 2-0,Buck Farmer,[]
,Luis Cessa,N,,Bottom,PNC Park,2022-09-28T16:35:00Z,113,2022-09-28,31,10,Final,Cincinnati Reds,Bryse Wilson,Yohan Ramirez,2022-09-28 - Cincinnati Reds (3) @ Pittsburgh Pirates (4) (Final),R,3,Pittsburgh Pirates,662240,Pittsburgh Pirates,4,1,,134,Cincinnati Reds,PIT wins 3-0,Alexis Diaz,['MLBN (out-of-market only)']
,Johan Oviedo,N,,Top,Busch Stadium,2022-10-01T00:15:00Z,134,2022-09-30,2889,9,Final,Pittsburgh Pirates,Jack Flaherty,Jack Flaherty,2022-09-30 - Pittsburgh Pirates (1) @ St. Louis Cardinals (2) (Final),R,1,St. Louis Cardinals,661958,St. Louis Cardinals,2,1,Ryan Helsley,138,Pittsburgh Pirates,STL leads 1-0,Johan Oviedo,[]
,Luis Ortiz,N,,Top,Busch Stadium,2022-10-01T23:15:00Z,134,2022-10-01,2889,9,Final,Pittsburgh Pirates,Jordan Montgomery,Jordan Montgomery,2022-10-01 - Pittsburgh Pirates (3) @ St. Louis Cardinals (13) (Final),R,3,St. Louis Cardinals,661956,St. Louis Cardinals,13,1,,138,Pittsburgh Pirates,STL leads 2-0,Luis Ortiz,[]
,Roansy Contreras,N,,Bottom,Busch Stadium,2022-10-02T18:15:00Z,134,2022-10-02,2889,9,Final,Pittsburgh Pirates,Adam Wainwright,Chase De Jong,2022-10-02 - Pittsburgh Pirates (7) @ St. Louis Cardinals (5) (Final),R,7,St. Louis Cardinals,661954,Pittsburgh Pirates,5,1,David Bednar,138,St. Louis Cardinals,STL leads 2-1,Adam Wainwright,['MLB.tv Free Game']
,Jose Quintana,N,,Bottom,PNC Park,2022-10-03T22:35:00Z,138,2022-10-03,31,9,Final,St. Louis Cardinals,Mitch Keller,Yohan Ramirez,2022-10-03 - St. Louis Cardinals (2) @ Pittsburgh Pirates (3) (Final),R,2,Pittsburgh Pirates,662309,Pittsburgh Pirates,3,1,,134,St. Louis Cardinals,Series tied 2-2,Giovanny Gallegos,[]
,Dakota Hudson,N,,Bottom,PNC Park,2022-10-04T22:35:00Z,138,2022-10-04,31,10,Final,St. Louis Cardinals,JT Brubaker,Chris Stratton,2022-10-04 - St. Louis Cardinals (8) @ Pittsburgh Pirates (7) (Final),R,8,Pittsburgh Pirates,662319,St. Louis Cardinals,7,1,,134,Pittsburgh Pirates,STL leads 3-2,Chase De Jong,['MLB.tv Free Game']
,Matthew Liberatore,N,,Top,PNC Park,2022-10-05T20:05:00Z,138,2022-10-05,31,9,Final,St. Louis Cardinals,Johan Oviedo,Manny Banuelos,2022-10-05 - St. Louis Cardinals (3) @ Pittsburgh Pirates (5) (Final),R,3,Pittsburgh Pirates,662304,Pittsburgh Pirates,5,1,Yohan Ramirez,134,St. Louis Cardinals,Series tied 3-3,Matthew Liberatore,[]
