away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Bailey Ober,N,,Top,Progressive Field,2022-09-16T23:10:00Z,142,2022-09-16,5,9,Final,Minnesota Twins,Triston McKenzie,Trevor Stephan,2022-09-16 - Minnesota Twins (3) @ Cleveland Guardians (4) (Final),R,3,Cleveland Guardians,662959,Cleveland Guardians,4,1,Emmanuel Clase,114,Minnesota Twins,CLE leads 1-0,Jhoan Duran,[]
,Louie Varland,S,,Top,Progressive Field,2022-09-17T17:10:00Z,142,2022-09-17,5,9,Final,Minnesota Twins,Shane Bieber,Shane Bieber,2022-09-17 - Minnesota Twins (1) @ Cleveland Guardians (5) (Final),R,1,Cleveland Guardians,663141,Cleveland Guardians,5,1,,114,Minnesota Twins,CLE leads 2-0,Louie Varland,['MLBN (out-of-market only)']
,Josh Winder,S,,Bottom,Progressive Field,2022-09-17T23:10:00Z,142,2022-09-17,5,15,Final,Minnesota Twins,Konnor Pilkington,Kirk McCarty,2022-09-17 - Minnesota Twins (6) @ Cleveland Guardians (7) (Final),R,6,Cleveland Guardians,662958,Cleveland Guardians,7,2,,114,Minnesota Twins,CLE wins 3-0,Dereck Rodriguez,[]
,Joe Ryan,N,,Bottom,Progressive Field,2022-09-18T17:40:00Z,142,2022-09-18,5,9,Final,Minnesota Twins,Cody Morris,Joe Ryan,2022-09-18 - Minnesota Twins (3) @ Cleveland Guardians (0) (Final),R,3,Cleveland Guardians,662968,Minnesota Twins,0,1,Jhoan Duran,114,Cleveland Guardians,CLE wins 3-1,Cody Morris,[]
,Sonny Gray,N,,Top,Progressive Field,2022-09-19T17:10:00Z,142,2022-09-19,5,9,Final,Minnesota Twins,Cal Quantrill,Cal Quantrill,2022-09-19 - Minnesota Twins (4) @ Cleveland Guardians (11) (Final),R,4,Cleveland Guardians,663044,Cleveland Guardians,11,1,Sam Hentges,114,Minnesota Twins,CLE wins 4-1,Sonny Gray,['MLBN (out-of-market only)']
,Aaron Civale,N,,Bottom,Guaranteed Rate Field,2022-09-21T00:10:00Z,114,2022-09-20,4,11,Final,Cleveland Guardians,Dylan Cease,Emmanuel Clase,2022-09-20 - Cleveland Guardians (10) @ Chicago White Sox (7) (Final),R,10,Chicago White Sox,661434,Cleveland Guardians,7,1,,145,Chicago White Sox,CLE leads 1-0,Jake Diekman,['MLBN (out-of-market only)']
,Triston McKenzie,N,,Bottom,Guaranteed Rate Field,2022-09-22T00:10:00Z,114,2022-09-21,4,9,Final,Cleveland Guardians,Lance Lynn,Triston McKenzie,2022-09-21 - Cleveland Guardians (8) @ Chicago White Sox (2) (Final),R,8,Chicago White Sox,661433,Cleveland Guardians,2,1,,145,Chicago White Sox,CLE wins 2-0,Lance Lynn,[]
,Shane Bieber,N,,Bottom,Guaranteed Rate Field,2022-09-23T00:10:00Z,114,2022-09-22,4,9,Final,Cleveland Guardians,Johnny Cueto,Shane Bieber,2022-09-22 - Cleveland Guardians (4) @ Chicago White Sox (2) (Final),R,4,Chicago White Sox,661432,Cleveland Guardians,2,1,Emmanuel Clase,145,Chicago White Sox,CLE wins 3-0,Johnny Cueto,[]
,Cody Morris,N,,Bottom,Globe Life Field,2022-09-24T00:05:00Z,114,2022-09-23,5325,9,Final,Cleveland Guardians,Jon Gray,Cody Morris,2022-09-23 - Cleveland Guardians (6) @ Texas Rangers (3) (Final),R,6,Texas Rangers,661807,Cleveland Guardians,3,1,Emmanuel Clase,140,Texas Rangers,CLE leads 1-0,Taylor Hearn,[]
,Cal Quantrill,N,,Bottom,Globe Life Field,2022-09-24T23:05:00Z,114,2022-09-24,5325,9,Final,Cleveland Guardians,Glenn Otto,Cal Quantrill,2022-09-24 - Cleveland Guardians (4) @ Texas Rangers (2) (Final),R,4,Texas Rangers,661805,Cleveland Guardians,2,1,Emmanuel Clase,140,Texas Rangers,CLE wins 2-0,Brock Burke,['MLBN (out-of-market only)']
,Aaron Civale,N,,Bottom,Globe Life Field,2022-09-25T18:35:00Z,114,2022-09-25,5325,9,Final,Cleveland Guardians,Cole Ragans,Aaron Civale,2022-09-25 - Cleveland Guardians (10) @ Texas Rangers (4) (Final),R,10,Texas Rangers,661828,Cleveland Guardians,4,1,,140,Texas Rangers,CLE wins 3-0,Cole Ragans,[]
,Corey Kluber,N,,Bottom,Progressive Field,2022-09-27T22:10:00Z,139,2022-09-27,5,11,Final,Tampa Bay Rays,Shane Bieber,Javy Guerra,2022-09-27 - Tampa Bay Rays (6) @ Cleveland Guardians (5) (Final),R,6,Cleveland Guardians,662955,Tampa Bay Rays,5,1,Calvin Faucher,114,Cleveland Guardians,TB leads 1-0,Trevor Stephan,[]
,Tyler Glasnow,N,,Bottom,Progressive Field,2022-09-28T22:10:00Z,139,2022-09-28,5,10,Final,Tampa Bay Rays,Triston McKenzie,James Karinchak,2022-09-28 - Tampa Bay Rays (1) @ Cleveland Guardians (2) (Final),R,1,Cleveland Guardians,662967,Cleveland Guardians,2,1,,114,Tampa Bay Rays,Series tied 1-1,Javy Guerra,[]
,Jeffrey Springs,N,,Top,Progressive Field,2022-09-29T22:10:00Z,139,2022-09-29,5,9,Final,Tampa Bay Rays,Cal Quantrill,Enyel De Los Santos,2022-09-29 - Tampa Bay Rays (1) @ Cleveland Guardians (2) (Final),R,1,Cleveland Guardians,662932,Cleveland Guardians,2,1,Trevor Stephan,114,Tampa Bay Rays,CLE wins 2-1,Shawn Armstrong,['MLBN (out-of-market only)']
,Brady Singer,N,,Top,Progressive Field,2022-09-30T23:10:00Z,118,2022-09-30,5,9,Final,Kansas City Royals,Aaron Civale,Aaron Civale,2022-09-30 - Kansas City Royals (3) @ Cleveland Guardians (6) (Final),R,3,Cleveland Guardians,662940,Cleveland Guardians,6,1,Emmanuel Clase,114,Kansas City Royals,CLE leads 1-0,Brady Singer,[]
,Kris Bubic,N,,Bottom,Progressive Field,2022-10-01T22:10:00Z,118,2022-10-01,5,9,Final,Kansas City Royals,Zach Plesac,Kris Bubic,2022-10-01 - Kansas City Royals (7) @ Cleveland Guardians (1) (Final),R,7,Cleveland Guardians,662939,Kansas City Royals,1,1,,114,Cleveland Guardians,Series tied 1-1,Zach Plesac,[]
,Max Castillo,N,,Top,Progressive Field,2022-10-02T17:40:00Z,118,2022-10-02,5,9,Final,Kansas City Royals,Shane Bieber,Shane Bieber,2022-10-02 - Kansas City Royals (5) @ Cleveland Guardians (7) (Final),R,5,Cleveland Guardians,662938,Cleveland Guardians,7,1,Emmanuel Clase,114,Kansas City Royals,CLE leads 2-1,Max Castillo,[]
,Zack Greinke,N,,Bottom,Progressive Field,2022-10-03T22:10:00Z,118,2022-10-03,5,10,Final,Kansas City Royals,Triston McKenzie,Scott Barlow,2022-10-03 - Kansas City Royals (5) @ Cleveland Guardians (2) (Final),R,5,Cleveland Guardians,663105,Kansas City Royals,2,1,Taylor Clarke,114,Cleveland Guardians,Series tied 2-2,Kirk McCarty,[]
,Daniel Lynch,N,,Top,Progressive Field,2022-10-04T22:10:00Z,118,2022-10-04,5,9,Final,Kansas City Royals,Cal Quantrill,Cal Quantrill,2022-10-04 - Kansas City Royals (3) @ Cleveland Guardians (5) (Final),R,3,Cleveland Guardians,663077,Cleveland Guardians,5,1,Emmanuel Clase,114,Kansas City Royals,CLE leads 3-2,Daniel Lynch,[]
,Jonathan Heasley,N,,Top,Progressive Field,2022-10-05T20:10:00Z,118,2022-10-05,5,9,Final,Kansas City Royals,Aaron Civale,Aaron Civale,2022-10-05 - Kansas City Royals (2) @ Cleveland Guardians (9) (Final),R,2,Cleveland Guardians,663095,Cleveland Guardians,9,1,,114,Kansas City Royals,CLE wins 4-2,Jonathan Heasley,[]
,Shane McClanahan,N,,Top,Progressive Field,2022-10-07T16:07:00Z,139,2022-10-07,5,9,Final,Tampa Bay Rays,Shane Bieber,Shane Bieber,2022-10-07 - Tampa Bay Rays (1) @ Cleveland Guardians (2) (Final),F,1,Cleveland Guardians,715770,Cleveland Guardians,2,1,Emmanuel Clase,114,Tampa Bay Rays,CLE leads 1-0,Shane McClanahan,['ESPN']
,Tyler Glasnow,N,,Bottom,Progressive Field,2022-10-08T16:07:00Z,139,2022-10-08,5,15,Final,Tampa Bay Rays,Triston McKenzie,Sam Hentges,2022-10-08 - Tampa Bay Rays (0) @ Cleveland Guardians (1) (Final),F,0,Cleveland Guardians,715769,Cleveland Guardians,1,1,,114,Tampa Bay Rays,CLE wins 2-0,Corey Kluber,['ESPN2']
,Cal Quantrill,N,,Top,Yankee Stadium,2022-10-11T23:37:00Z,114,2022-10-11,3313,9,Final,Cleveland Guardians,Gerrit Cole,Gerrit Cole,2022-10-11 - Cleveland Guardians (1) @ New York Yankees (4) (Final),D,1,New York Yankees,715753,New York Yankees,4,1,,147,Cleveland Guardians,NYY leads 1-0,Cal Quantrill,['TBS']
,Shane Bieber,N,,,Yankee Stadium,2022-10-13T23:37:00Z,114,2022-10-13,3313,,Postponed,Cleveland Guardians,Nestor Cortes,,2022-10-13 - Cleveland Guardians @ New York Yankees (Postponed),D,0,New York Yankees,715752,,0,1,,147,,Series tied 1-1,,['TBS']
,Shane Bieber,N,,Bottom,Yankee Stadium,2022-10-14T17:07:00Z,114,2022-10-14,3313,10,Final,Cleveland Guardians,Nestor Cortes,Emmanuel Clase,2022-10-14 - Cleveland Guardians (4) @ New York Yankees (2) (Final),D,4,New York Yankees,715752,Cleveland Guardians,2,1,,147,New York Yankees,Series tied 1-1,Jameson Taillon,['TBS']
,Luis Severino,N,,Bottom,Progressive Field,2022-10-15T23:37:00Z,147,2022-10-15,5,9,Final,New York Yankees,Triston McKenzie,Eli Morgan,2022-10-15 - New York Yankees (5) @ Cleveland Guardians (6) (Final),D,5,Cleveland Guardians,715751,Cleveland Guardians,6,1,,114,New York Yankees,CLE leads 2-1,Clarke Schmidt,['TBS']
,Gerrit Cole,N,,Bottom,Progressive Field,2022-10-16T23:07:00Z,147,2022-10-16,5,9,Final,New York Yankees,Cal Quantrill,Gerrit Cole,2022-10-16 - New York Yankees (4) @ Cleveland Guardians (2) (Final),D,4,Cleveland Guardians,715750,New York Yankees,2,1,Wandy Peralta,114,Cleveland Guardians,Series tied 2-2,Cal Quantrill,['TBS']
,Aaron Civale,N,,,Yankee Stadium,2022-10-17T23:07:00Z,114,2022-10-17,3313,,Postponed,Cleveland Guardians,Jameson Taillon,,2022-10-17 - Cleveland Guardians @ New York Yankees (Postponed),D,0,New York Yankees,715749,,0,1,,147,,NYY wins 3-2,,['TBS']
,Aaron Civale,N,,Top,Yankee Stadium,2022-10-18T20:07:00Z,114,2022-10-18,3313,9,Final,Cleveland Guardians,Nestor Cortes,Nestor Cortes,2022-10-18 - Cleveland Guardians (1) @ New York Yankees (5) (Final),D,1,New York Yankees,715749,New York Yankees,5,1,,147,Cleveland Guardians,NYY wins 3-2,Aaron Civale,['TBS']
