away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,summary,winning_pitcher,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Julio Urias,N,,Bottom,Angel Stadium,2022-07-17T02:07:00Z,119,2022-07-16,1,9,Final,Los Angeles Dodgers,Jose Suarez,2022-07-16 - Los Angeles Dodgers (7) @ Los Angeles Angels (1) (Final),Julio Urias,R,7,Los Angeles Angels,663415,Los Angeles Dodgers,1,1,,108,Los Angeles Angels,LAD wins 2-0,Jose Suarez,['MLBN (out-of-market only)']
,Carlos Rodon,N,,Top,Dodger Stadium,2022-07-22T02:09:00Z,137,2022-07-21,22,9,Final,San Francisco Giants,Mitch White,2022-07-21 - San Francisco Giants (6) @ Los Angeles Dodgers (9) (Final),Evan Phillips,R,6,Los Angeles Dodgers,662685,Los Angeles Dodgers,9,1,Craig Kimbrel,119,San Francisco Giants,LAD leads 1-0,Dominic Leone,['ESPN']
,Logan Webb,N,,Top,Dodger Stadium,2022-07-23T02:10:00Z,137,2022-07-22,22,9,Final,San Francisco Giants,Tyler Anderson,2022-07-22 - San Francisco Giants (1) @ Los Angeles Dodgers (5) (Final),Alex Vesia,R,1,Los Angeles Dodgers,662589,Los Angeles Dodgers,5,1,,119,San Francisco Giants,LAD leads 2-0,Sam Long,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Alex Wood,N,,Top,Dodger Stadium,2022-07-23T23:15:00Z,137,2022-07-23,22,9,Final,San Francisco Giants,Julio Urias,2022-07-23 - San Francisco Giants (2) @ Los Angeles Dodgers (4) (Final),Julio Urias,R,2,Los Angeles Dodgers,662608,Los Angeles Dodgers,4,1,David Price,119,San Francisco Giants,LAD wins 3-0,Alex Wood,"['FOX', 'MLB.tv Free Game']"
,Alex Cobb,N,,Top,Dodger Stadium,2022-07-24T20:10:00Z,137,2022-07-24,22,9,Final,San Francisco Giants,Clayton Kershaw,2022-07-24 - San Francisco Giants (4) @ Los Angeles Dodgers (7) (Final),Evan Phillips,R,4,Los Angeles Dodgers,662682,Los Angeles Dodgers,7,1,Craig Kimbrel,119,San Francisco Giants,LAD wins 4-0,Dominic Leone,['MLB.tv Free Game']
,Paolo Espino,N,,Bottom,Dodger Stadium,2022-07-26T02:10:00Z,120,2022-07-25,22,9,Final,Washington Nationals,Tony Gonsolin,2022-07-25 - Washington Nationals (4) @ Los Angeles Dodgers (1) (Final),Andres Machado,R,4,Los Angeles Dodgers,662576,Washington Nationals,1,1,Kyle Finnegan,119,Los Angeles Dodgers,WSH leads 1-0,Tony Gonsolin,['MLBN (out-of-market only)']
,Josiah Gray,N,,Bottom,Dodger Stadium,2022-07-27T02:10:00Z,120,2022-07-26,22,9,Final,Washington Nationals,Mitch White,2022-07-26 - Washington Nationals (8) @ Los Angeles Dodgers (3) (Final),Erasmo Ramirez,R,8,Los Angeles Dodgers,662573,Washington Nationals,3,1,,119,Los Angeles Dodgers,WSH wins 2-0,Garrett Cleavinger,['MLBN (out-of-market only)']
,Patrick Corbin,N,,Top,Dodger Stadium,2022-07-27T19:10:00Z,120,2022-07-27,22,9,Final,Washington Nationals,Andrew Heaney,2022-07-27 - Washington Nationals (1) @ Los Angeles Dodgers (7) (Final),Alex Vesia,R,1,Los Angeles Dodgers,662565,Los Angeles Dodgers,7,1,,119,Washington Nationals,WSH wins 2-1,Patrick Corbin,['MLB.tv Free Game']
,Tyler Anderson,N,,Bottom,Coors Field,2022-07-29T00:40:00Z,119,2022-07-28,19,9,Final,Los Angeles Dodgers,Jose Urena,2022-07-28 - Los Angeles Dodgers (13) @ Colorado Rockies (0) (Final),Tyler Anderson,R,13,Colorado Rockies,661077,Los Angeles Dodgers,0,1,,115,Colorado Rockies,LAD leads 1-0,Jose Urena,[]
,Julio Urias,N,,Bottom,Coors Field,2022-07-30T00:40:00Z,119,2022-07-29,19,9,Final,Los Angeles Dodgers,Chad Kuhl,2022-07-29 - Los Angeles Dodgers (5) @ Colorado Rockies (4) (Final),Julio Urias,R,5,Colorado Rockies,661076,Los Angeles Dodgers,4,1,Craig Kimbrel,115,Colorado Rockies,LAD leads 2-0,Chad Kuhl,[]
,Clayton Kershaw,N,,Top,Coors Field,2022-07-31T00:10:00Z,119,2022-07-30,19,9,Final,Los Angeles Dodgers,Kyle Freeland,2022-07-30 - Los Angeles Dodgers (3) @ Colorado Rockies (5) (Final),Kyle Freeland,R,3,Colorado Rockies,662989,Colorado Rockies,5,1,Daniel Bard,115,Los Angeles Dodgers,LAD leads 2-1,Clayton Kershaw,[]
,Tony Gonsolin,N,,Bottom,Coors Field,2022-07-31T19:10:00Z,119,2022-07-31,19,9,Final,Los Angeles Dodgers,German Marquez,2022-07-31 - Los Angeles Dodgers (7) @ Colorado Rockies (3) (Final),Tony Gonsolin,R,7,Colorado Rockies,662988,Los Angeles Dodgers,3,1,,115,Colorado Rockies,LAD wins 3-1,German Marquez,['MLB.tv Free Game']
,Andrew Heaney,N,,Bottom,Oracle Park,2022-08-02T01:45:00Z,119,2022-08-01,2395,9,Final,Los Angeles Dodgers,Logan Webb,2022-08-01 - Los Angeles Dodgers (8) @ San Francisco Giants (2) (Final),Caleb Ferguson,R,8,San Francisco Giants,662070,Los Angeles Dodgers,2,1,,137,San Francisco Giants,LAD leads 1-0,Logan Webb,[]
,Tyler Anderson,N,,Bottom,Oracle Park,2022-08-03T01:45:00Z,119,2022-08-02,2395,9,Final,Los Angeles Dodgers,Alex Wood,2022-08-02 - Los Angeles Dodgers (9) @ San Francisco Giants (5) (Final),Tyler Anderson,R,9,San Francisco Giants,662056,Los Angeles Dodgers,5,1,,137,San Francisco Giants,LAD leads 2-0,Alex Wood,['TBS']
,Julio Urias,N,,Bottom,Oracle Park,2022-08-04T01:45:00Z,119,2022-08-03,2395,9,Final,Los Angeles Dodgers,Alex Cobb,2022-08-03 - Los Angeles Dodgers (3) @ San Francisco Giants (0) (Final),Julio Urias,R,3,San Francisco Giants,662055,Los Angeles Dodgers,0,1,Craig Kimbrel,137,San Francisco Giants,LAD wins 3-0,Alex Cobb,"['MLBN', 'MLBN (out-of-market only)']"
,Clayton Kershaw,N,,Bottom,Oracle Park,2022-08-04T19:45:00Z,119,2022-08-04,2395,9,Final,Los Angeles Dodgers,Jakob Junis,2022-08-04 - Los Angeles Dodgers (5) @ San Francisco Giants (3) (Final),Chris Martin,R,5,San Francisco Giants,662114,Los Angeles Dodgers,3,1,Craig Kimbrel,137,San Francisco Giants,LAD wins 4-0,Jakob Junis,['MLBN (out-of-market only)']
,Sean Manaea,N,,Top,Dodger Stadium,2022-08-06T02:10:00Z,135,2022-08-05,22,9,Final,San Diego Padres,Tony Gonsolin,2022-08-05 - San Diego Padres (1) @ Los Angeles Dodgers (8) (Final),Tony Gonsolin,R,1,Los Angeles Dodgers,662564,Los Angeles Dodgers,8,1,,119,San Diego Padres,LAD leads 1-0,Sean Manaea,['MLBN (out-of-market only)']
,Mike Clevinger,N,,Top,Dodger Stadium,2022-08-07T01:10:00Z,135,2022-08-06,22,9,Final,San Diego Padres,Andrew Heaney,2022-08-06 - San Diego Padres (3) @ Los Angeles Dodgers (8) (Final),Chris Martin,R,3,Los Angeles Dodgers,662654,Los Angeles Dodgers,8,1,,119,San Diego Padres,LAD wins 2-0,Mike Clevinger,[]
,Yu Darvish,N,,Top,Dodger Stadium,2022-08-07T23:08:00Z,135,2022-08-07,22,9,Final,San Diego Padres,Tyler Anderson,2022-08-07 - San Diego Padres (0) @ Los Angeles Dodgers (4) (Final),Tyler Anderson,R,0,Los Angeles Dodgers,662563,Los Angeles Dodgers,4,1,,119,San Diego Padres,LAD wins 3-0,Yu Darvish,['ESPN']
,Joe Ryan,N,,Top,Dodger Stadium,2022-08-10T02:10:00Z,142,2022-08-09,22,9,Final,Minnesota Twins,Julio Urias,2022-08-09 - Minnesota Twins (3) @ Los Angeles Dodgers (10) (Final),Julio Urias,R,3,Los Angeles Dodgers,662562,Los Angeles Dodgers,10,1,,119,Minnesota Twins,LAD leads 1-0,Joe Ryan,[]
,Sonny Gray,N,,Top,Dodger Stadium,2022-08-11T02:10:00Z,142,2022-08-10,22,9,Final,Minnesota Twins,Ryan Pepiot,2022-08-10 - Minnesota Twins (5) @ Los Angeles Dodgers (8) (Final),David Price,R,5,Los Angeles Dodgers,662575,Los Angeles Dodgers,8,1,,119,Minnesota Twins,LAD wins 2-0,Michael Fulmer,[]
,Tony Gonsolin,N,,Bottom,Kauffman Stadium,2022-08-13T00:10:00Z,119,2022-08-12,7,9,Final,Los Angeles Dodgers,Daniel Lynch,2022-08-12 - Los Angeles Dodgers (8) @ Kansas City Royals (3) (Final),Tony Gonsolin,R,8,Kansas City Royals,662671,Los Angeles Dodgers,3,1,,118,Kansas City Royals,LAD leads 1-0,Josh Staumont,[]
,Andrew Heaney,N,,Bottom,Kauffman Stadium,2022-08-13T23:10:00Z,119,2022-08-13,7,9,Final,Los Angeles Dodgers,Brad Keller,2022-08-13 - Los Angeles Dodgers (13) @ Kansas City Royals (3) (Final),Phil Bickford,R,13,Kansas City Royals,662670,Los Angeles Dodgers,3,1,,118,Kansas City Royals,LAD wins 2-0,Brad Keller,[]
,Tyler Anderson,N,,Top,Kauffman Stadium,2022-08-14T18:10:00Z,119,2022-08-14,7,9,Final,Los Angeles Dodgers,Brady Singer,2022-08-14 - Los Angeles Dodgers (0) @ Kansas City Royals (4) (Final),Brady Singer,R,0,Kansas City Royals,662669,Kansas City Royals,4,1,Scott Barlow,118,Los Angeles Dodgers,LAD wins 2-1,Tyler Anderson,['MLB.tv Free Game']
,Julio Urias,N,,Bottom,American Family Field,2022-08-16T00:10:00Z,119,2022-08-15,32,9,Final,Los Angeles Dodgers,Freddy Peralta,2022-08-15 - Los Angeles Dodgers (4) @ Milwaukee Brewers (0) (Final),Julio Urias,R,4,Milwaukee Brewers,661199,Los Angeles Dodgers,0,1,,158,Milwaukee Brewers,LAD leads 1-0,Freddy Peralta,[]
,Ryan Pepiot,N,,Bottom,American Family Field,2022-08-17T00:10:00Z,119,2022-08-16,32,11,Final,Los Angeles Dodgers,Brandon Woodruff,2022-08-16 - Los Angeles Dodgers (4) @ Milwaukee Brewers (5) (Final),Brent Suter,R,4,Milwaukee Brewers,661191,Milwaukee Brewers,5,1,,158,Los Angeles Dodgers,Series tied 1-1,Craig Kimbrel,[]
,Tony Gonsolin,N,,Bottom,American Family Field,2022-08-18T00:10:00Z,119,2022-08-17,32,9,Final,Los Angeles Dodgers,Eric Lauer,2022-08-17 - Los Angeles Dodgers (2) @ Milwaukee Brewers (1) (Final),Tony Gonsolin,R,2,Milwaukee Brewers,661171,Los Angeles Dodgers,1,1,Craig Kimbrel,158,Milwaukee Brewers,LAD leads 2-1,Eric Lauer,['FS1']
,Andrew Heaney,N,,Top,American Family Field,2022-08-18T18:10:00Z,119,2022-08-18,32,9,Final,Los Angeles Dodgers,Corbin Burnes,2022-08-18 - Los Angeles Dodgers (3) @ Milwaukee Brewers (5) (Final),Corbin Burnes,R,3,Milwaukee Brewers,661179,Milwaukee Brewers,5,1,Devin Williams,158,Los Angeles Dodgers,Series tied 2-2,Andrew Heaney,['MLBN (out-of-market only)']
,Jesus Luzardo,N,,Top,Dodger Stadium,2022-08-20T02:10:00Z,146,2022-08-19,22,9,Final,Miami Marlins,Tyler Anderson,2022-08-19 - Miami Marlins (1) @ Los Angeles Dodgers (2) (Final),Chris Martin,R,1,Los Angeles Dodgers,662574,Los Angeles Dodgers,2,1,Evan Phillips,119,Miami Marlins,LAD leads 1-0,Dylan Floro,['MLBN (out-of-market only)']
,Bryan Hoeing,N,,Top,Dodger Stadium,2022-08-21T01:10:00Z,146,2022-08-20,22,9,Final,Miami Marlins,Dustin May,2022-08-20 - Miami Marlins (0) @ Los Angeles Dodgers (7) (Final),Dustin May,R,0,Los Angeles Dodgers,662561,Los Angeles Dodgers,7,1,,119,Miami Marlins,LAD wins 2-0,Bryan Hoeing,[]
,Sandy Alcantara,N,,Top,Dodger Stadium,2022-08-21T20:10:00Z,146,2022-08-21,22,9,Final,Miami Marlins,Ryan Pepiot,2022-08-21 - Miami Marlins (3) @ Los Angeles Dodgers (10) (Final),Ryan Pepiot,R,3,Los Angeles Dodgers,662600,Los Angeles Dodgers,10,1,,119,Miami Marlins,LAD wins 3-0,Sandy Alcantara,[]
,Eric Lauer,N,,Bottom,Dodger Stadium,2022-08-23T02:10:00Z,158,2022-08-22,22,9,Final,Milwaukee Brewers,Julio Urias,2022-08-22 - Milwaukee Brewers (4) @ Los Angeles Dodgers (0) (Final),Eric Lauer,R,4,Los Angeles Dodgers,662594,Milwaukee Brewers,0,1,,119,Los Angeles Dodgers,MIL leads 1-0,Julio Urias,[]
,Corbin Burnes,N,,Top,Dodger Stadium,2022-08-24T02:10:00Z,158,2022-08-23,22,9,Final,Milwaukee Brewers,Tony Gonsolin,2022-08-23 - Milwaukee Brewers (1) @ Los Angeles Dodgers (10) (Final),Tony Gonsolin,R,1,Los Angeles Dodgers,662605,Los Angeles Dodgers,10,1,,119,Milwaukee Brewers,Series tied 1-1,Corbin Burnes,[]
,Adrian Houser,N,,Top,Dodger Stadium,2022-08-25T01:00:00Z,158,2022-08-24,22,9,Final,Milwaukee Brewers,Andrew Heaney,2022-08-24 - Milwaukee Brewers (6) @ Los Angeles Dodgers (12) (Final),Andrew Heaney,R,6,Los Angeles Dodgers,662604,Los Angeles Dodgers,12,1,,119,Milwaukee Brewers,LAD wins 2-1,Adrian Houser,[]
,Tyler Anderson,N,,Bottom,loanDepot park,2022-08-26T22:40:00Z,119,2022-08-26,4169,10,Final,Los Angeles Dodgers,Tommy Nance,2022-08-26 - Los Angeles Dodgers (10) @ Miami Marlins (6) (Final),David Price,R,10,Miami Marlins,661355,Los Angeles Dodgers,6,1,,146,Miami Marlins,LAD leads 1-0,Andrew Nardi,['MLB.tv Free Game']
,Dustin May,N,,Top,loanDepot park,2022-08-27T22:10:00Z,119,2022-08-27,4169,9,Final,Los Angeles Dodgers,Sandy Alcantara,2022-08-27 - Los Angeles Dodgers (1) @ Miami Marlins (2) (Final),Sandy Alcantara,R,1,Miami Marlins,661354,Miami Marlins,2,1,,146,Los Angeles Dodgers,Series tied 1-1,Dustin May,[]
,Julio Urias,N,,Bottom,loanDepot park,2022-08-28T16:05:00Z,119,2022-08-28,4169,9,Final,Los Angeles Dodgers,Edward Cabrera,2022-08-28 - Los Angeles Dodgers (8) @ Miami Marlins (1) (Final),Julio Urias,R,8,Miami Marlins,661353,Los Angeles Dodgers,1,1,,146,Miami Marlins,LAD leads 2-1,Edward Cabrera,['Peacock']
,Michael Grove,N,,Bottom,loanDepot park,2022-08-29T22:40:00Z,119,2022-08-29,4169,10,Final,Los Angeles Dodgers,Pablo Lopez,2022-08-29 - Los Angeles Dodgers (3) @ Miami Marlins (2) (Final),Craig Kimbrel,R,3,Miami Marlins,661352,Los Angeles Dodgers,2,1,Chris Martin,146,Miami Marlins,LAD wins 3-1,Huascar Brazoban,['MLB.tv Free Game']
,Andrew Heaney,N,,Bottom,Citi Field,2022-08-30T23:10:00Z,119,2022-08-30,3289,9,Final,Los Angeles Dodgers,Taijuan Walker,2022-08-30 - Los Angeles Dodgers (4) @ New York Mets (3) (Final),Heath Hembree,R,4,New York Mets,662426,Los Angeles Dodgers,3,1,Jake Reed,121,New York Mets,LAD leads 1-0,Joely Rodriguez,['TBS']
,Tyler Anderson,N,,Top,Citi Field,2022-08-31T23:10:00Z,119,2022-08-31,3289,9,Final,Los Angeles Dodgers,Jacob deGrom,2022-08-31 - Los Angeles Dodgers (1) @ New York Mets (2) (Final),Jacob deGrom,R,1,New York Mets,662447,New York Mets,2,1,Edwin Diaz,121,Los Angeles Dodgers,Series tied 1-1,Tyler Anderson,['MLBN (out-of-market only)']
,Clayton Kershaw,N,,Top,Citi Field,2022-09-01T20:10:00Z,119,2022-09-01,3289,9,Final,Los Angeles Dodgers,Chris Bassitt,2022-09-01 - Los Angeles Dodgers (3) @ New York Mets (5) (Final),Chris Bassitt,R,3,New York Mets,662410,New York Mets,5,1,Adam Ottavino,121,Los Angeles Dodgers,NYM wins 2-1,Chris Martin,['MLBN (out-of-market only)']
,Yu Darvish,N,,Bottom,Dodger Stadium,2022-09-03T02:10:00Z,135,2022-09-02,22,9,Final,San Diego Padres,Dustin May,2022-09-02 - San Diego Padres (7) @ Los Angeles Dodgers (1) (Final),Yu Darvish,R,7,Los Angeles Dodgers,662603,San Diego Padres,1,1,,119,Los Angeles Dodgers,SD leads 1-0,Dustin May,[]
,Sean Manaea,N,,Top,Dodger Stadium,2022-09-04T01:10:00Z,135,2022-09-03,22,9,Final,San Diego Padres,Julio Urias,2022-09-03 - San Diego Padres (1) @ Los Angeles Dodgers (12) (Final),Julio Urias,R,1,Los Angeles Dodgers,662597,Los Angeles Dodgers,12,1,,119,San Diego Padres,Series tied 1-1,Sean Manaea,[]
,Mike Clevinger,N,,Top,Dodger Stadium,2022-09-04T23:08:00Z,135,2022-09-04,22,9,Final,San Diego Padres,Caleb Ferguson,2022-09-04 - San Diego Padres (4) @ Los Angeles Dodgers (9) (Final),Alex Vesia,R,4,Los Angeles Dodgers,662599,Los Angeles Dodgers,9,1,,119,San Diego Padres,LAD wins 2-1,Mike Clevinger,['ESPN']
,Logan Webb,N,,Bottom,Dodger Stadium,2022-09-06T02:10:00Z,137,2022-09-05,22,9,Final,San Francisco Giants,Andrew Heaney,2022-09-05 - San Francisco Giants (7) @ Los Angeles Dodgers (4) (Final),Logan Webb,R,7,Los Angeles Dodgers,662602,San Francisco Giants,4,1,Camilo Doval,119,Los Angeles Dodgers,SF leads 1-0,Andrew Heaney,[]
,John Brebbia,N,,Top,Dodger Stadium,2022-09-07T02:10:00Z,137,2022-09-06,22,9,Final,San Francisco Giants,Tyler Anderson,2022-09-06 - San Francisco Giants (3) @ Los Angeles Dodgers (6) (Final),Tyler Anderson,R,3,Los Angeles Dodgers,662601,Los Angeles Dodgers,6,1,Craig Kimbrel,119,San Francisco Giants,Series tied 1-1,Jarlin Garcia,['MLBN (out-of-market only)']
,Alex Cobb,N,,Top,Dodger Stadium,2022-09-07T20:10:00Z,137,2022-09-07,22,9,Final,San Francisco Giants,Clayton Kershaw,2022-09-07 - San Francisco Giants (3) @ Los Angeles Dodgers (7) (Final),Evan Phillips,R,3,Los Angeles Dodgers,662582,Los Angeles Dodgers,7,1,,119,San Francisco Giants,LAD wins 2-1,Zack Littell,['MLBN (out-of-market only)']
,Dustin May,N,,Bottom,Petco Park,2022-09-10T01:40:00Z,119,2022-09-09,2680,10,Final,Los Angeles Dodgers,Mike Clevinger,2022-09-09 - Los Angeles Dodgers (4) @ San Diego Padres (5) (Final),Adrian Morejon,R,4,San Diego Padres,661850,San Diego Padres,5,1,,135,Los Angeles Dodgers,SD leads 1-0,Heath Hembree,[]
,Julio Urias,N,,Bottom,Petco Park,2022-09-11T00:40:00Z,119,2022-09-10,2680,9,Final,Los Angeles Dodgers,Blake Snell,2022-09-10 - Los Angeles Dodgers (8) @ San Diego Padres (4) (Final),Julio Urias,R,8,San Diego Padres,661849,Los Angeles Dodgers,4,1,,135,San Diego Padres,Series tied 1-1,Blake Snell,[]
,Andrew Heaney,N,,Bottom,Petco Park,2022-09-11T20:10:00Z,119,2022-09-11,2680,9,Final,Los Angeles Dodgers,Joe Musgrove,2022-09-11 - Los Angeles Dodgers (11) @ San Diego Padres (2) (Final),Andrew Heaney,R,11,San Diego Padres,661848,Los Angeles Dodgers,2,1,,135,San Diego Padres,LAD wins 2-1,Joe Musgrove,[]
,Tyler Anderson,N,,Bottom,Chase Field,2022-09-13T01:40:00Z,119,2022-09-12,15,9,Final,Los Angeles Dodgers,Ryne Nelson,2022-09-12 - Los Angeles Dodgers (6) @ Arizona Diamondbacks (0) (Final),Tyler Anderson,R,6,Arizona Diamondbacks,663324,Los Angeles Dodgers,0,1,,109,Arizona Diamondbacks,LAD leads 1-0,Kyle Nelson,['MLBN (out-of-market only)']
,Clayton Kershaw,N,,Bottom,Chase Field,2022-09-14T01:40:00Z,119,2022-09-13,15,9,Final,Los Angeles Dodgers,Merrill Kelly,2022-09-13 - Los Angeles Dodgers (4) @ Arizona Diamondbacks (0) (Final),Clayton Kershaw,R,4,Arizona Diamondbacks,663323,Los Angeles Dodgers,0,1,,109,Arizona Diamondbacks,LAD wins 2-0,Merrill Kelly,[]
,Michael Grove,N,,Bottom,Chase Field,2022-09-15T01:40:00Z,119,2022-09-14,15,10,Final,Los Angeles Dodgers,Zach Davies,2022-09-14 - Los Angeles Dodgers (3) @ Arizona Diamondbacks (5) (Final),Reyes Moronta,R,3,Arizona Diamondbacks,663322,Arizona Diamondbacks,5,1,,109,Los Angeles Dodgers,LAD wins 2-1,Craig Kimbrel,[]
,Dustin May,N,,Bottom,Oracle Park,2022-09-17T02:15:00Z,119,2022-09-16,2395,9,Final,Los Angeles Dodgers,Logan Webb,2022-09-16 - Los Angeles Dodgers (5) @ San Francisco Giants (0) (Final),Dustin May,R,5,San Francisco Giants,662026,Los Angeles Dodgers,0,1,,137,San Francisco Giants,LAD leads 1-0,Logan Webb,['Apple TV+']
,Julio Urias,N,,Bottom,Oracle Park,2022-09-18T01:05:00Z,119,2022-09-17,2395,9,Final,Los Angeles Dodgers,John Brebbia,2022-09-17 - Los Angeles Dodgers (7) @ San Francisco Giants (2) (Final),Julio Urias,R,7,San Francisco Giants,662024,Los Angeles Dodgers,2,1,,137,San Francisco Giants,LAD wins 2-0,Sean Hjelle,['MLB.tv Free Game']
,Andrew Heaney,N,,Bottom,Oracle Park,2022-09-18T23:08:00Z,119,2022-09-18,2395,10,Final,Los Angeles Dodgers,Alex Cobb,2022-09-18 - Los Angeles Dodgers (4) @ San Francisco Giants (3) (Final),Craig Kimbrel,R,4,San Francisco Giants,662025,Los Angeles Dodgers,3,1,Justin Bruihl,137,San Francisco Giants,LAD wins 3-0,John Brebbia,['ESPN']
,Merrill Kelly,N,,Top,Dodger Stadium,2022-09-20T02:10:00Z,109,2022-09-19,22,9,Final,Arizona Diamondbacks,Clayton Kershaw,2022-09-19 - Arizona Diamondbacks (2) @ Los Angeles Dodgers (5) (Final),Clayton Kershaw,R,2,Los Angeles Dodgers,662622,Los Angeles Dodgers,5,1,,119,Arizona Diamondbacks,LAD leads 1-0,Merrill Kelly,[]
,A.J. Vukovich,S,,Top,Dodger Stadium,2022-09-20T19:10:00Z,109,2022-09-20,22,9,Final,Arizona Diamondbacks,Logan Salow,2022-09-20 - Arizona Diamondbacks (5) @ Los Angeles Dodgers (6) (Final),Ryan Pepiot,R,5,Los Angeles Dodgers,662621,Los Angeles Dodgers,6,1,Chris Martin,119,Arizona Diamondbacks,LAD leads 2-0,Kevin Ginkel,[]
,Drey Jameson,S,,Bottom,Dodger Stadium,2022-09-21T02:10:00Z,109,2022-09-20,22,9,Final,Arizona Diamondbacks,Agustin Acosta,2022-09-20 - Arizona Diamondbacks (5) @ Los Angeles Dodgers (2) (Final),Drey Jameson,R,5,Los Angeles Dodgers,662607,Arizona Diamondbacks,2,2,Reyes Moronta,119,Los Angeles Dodgers,LAD leads 2-1,Tyler Anderson,[]
,Luis Diaz,N,,Bottom,Dodger Stadium,2022-09-22T02:10:00Z,109,2022-09-21,22,9,Final,Arizona Diamondbacks,Dustin May,2022-09-21 - Arizona Diamondbacks (6) @ Los Angeles Dodgers (1) (Final),Madison Bumgarner,R,6,Los Angeles Dodgers,662606,Arizona Diamondbacks,1,1,,119,Los Angeles Dodgers,Series tied 2-2,Dustin May,[]
,Zac Gallen,N,,Bottom,Dodger Stadium,2022-09-23T02:10:00Z,109,2022-09-22,22,9,Final,Arizona Diamondbacks,Julio Urias,2022-09-22 - Arizona Diamondbacks (2) @ Los Angeles Dodgers (3) (Final),Craig Kimbrel,R,2,Los Angeles Dodgers,662586,Los Angeles Dodgers,3,1,,119,Arizona Diamondbacks,LAD wins 3-2,Reyes Moronta,['MLBN (out-of-market only)']
,Jose Quintana,N,,Bottom,Dodger Stadium,2022-09-24T02:10:00Z,138,2022-09-23,22,9,Final,St. Louis Cardinals,Andrew Heaney,2022-09-23 - St. Louis Cardinals (11) @ Los Angeles Dodgers (0) (Final),Jose Quintana,R,11,Los Angeles Dodgers,662585,St. Louis Cardinals,0,1,,119,Los Angeles Dodgers,STL leads 1-0,Andrew Heaney,['Apple TV+']
,Jordan Montgomery,N,,Top,Dodger Stadium,2022-09-25T01:10:00Z,138,2022-09-24,22,9,Final,St. Louis Cardinals,Clayton Kershaw,2022-09-24 - St. Louis Cardinals (2) @ Los Angeles Dodgers (6) (Final),Clayton Kershaw,R,2,Los Angeles Dodgers,662584,Los Angeles Dodgers,6,1,,119,St. Louis Cardinals,Series tied 1-1,Jordan Montgomery,[]
,Adam Wainwright,N,,Top,Dodger Stadium,2022-09-25T20:10:00Z,138,2022-09-25,22,9,Final,St. Louis Cardinals,Michael Grove,2022-09-25 - St. Louis Cardinals (1) @ Los Angeles Dodgers (4) (Final),Michael Grove,R,1,Los Angeles Dodgers,662598,Los Angeles Dodgers,4,1,Andre Jackson,119,St. Louis Cardinals,LAD wins 2-1,Adam Wainwright,[]
,Tyler Anderson,N,,Bottom,Petco Park,2022-09-28T01:40:00Z,119,2022-09-27,2680,10,Final,Los Angeles Dodgers,Blake Snell,2022-09-27 - Los Angeles Dodgers (3) @ San Diego Padres (4) (Final),Pierce Johnson,R,3,San Diego Padres,662210,San Diego Padres,4,1,,135,Los Angeles Dodgers,SD leads 1-0,Craig Kimbrel,[]
,Julio Urias,N,,Bottom,Petco Park,2022-09-29T01:40:00Z,119,2022-09-28,2680,10,Final,Los Angeles Dodgers,Joe Musgrove,2022-09-28 - Los Angeles Dodgers (1) @ San Diego Padres (0) (Final),Alex Vesia,R,1,San Diego Padres,662214,Los Angeles Dodgers,0,1,Tommy Kahnle,135,San Diego Padres,Series tied 1-1,Steven Wilson,['MLB.tv Free Game']
,Brusdar Graterol,N,,Bottom,Petco Park,2022-09-30T01:40:00Z,119,2022-09-29,2680,9,Final,Los Angeles Dodgers,Steven Wilson,2022-09-29 - Los Angeles Dodgers (5) @ San Diego Padres (2) (Final),Andrew Heaney,R,5,San Diego Padres,662209,Los Angeles Dodgers,2,1,David Price,135,San Diego Padres,LAD wins 2-1,Pierce Johnson,['MLBN (out-of-market only)']
,Chad Kuhl,N,,Top,Dodger Stadium,2022-10-01T02:10:00Z,115,2022-09-30,22,9,Final,Colorado Rockies,Clayton Kershaw,2022-09-30 - Colorado Rockies (1) @ Los Angeles Dodgers (10) (Final),Clayton Kershaw,R,1,Los Angeles Dodgers,662596,Los Angeles Dodgers,10,1,,119,Colorado Rockies,LAD leads 1-0,Chad Kuhl,[]
,Kyle Freeland,N,,Top,Dodger Stadium,2022-10-02T01:10:00Z,115,2022-10-01,22,9,Final,Colorado Rockies,Michael Grove,2022-10-01 - Colorado Rockies (4) @ Los Angeles Dodgers (6) (Final),Evan Phillips,R,4,Los Angeles Dodgers,662595,Los Angeles Dodgers,6,1,Brusdar Graterol,119,Colorado Rockies,LAD leads 2-0,Gavin Hollowell,[]
,German Marquez,N,,Bottom,Dodger Stadium,2022-10-02T20:10:00Z,115,2022-10-02,22,9,Final,Colorado Rockies,Tyler Anderson,2022-10-02 - Colorado Rockies (4) @ Los Angeles Dodgers (1) (Final),German Marquez,R,4,Los Angeles Dodgers,662581,Colorado Rockies,1,1,Daniel Bard,119,Los Angeles Dodgers,LAD leads 2-1,Tyler Anderson,[]
