away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,summary,winning_pitcher,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,James Kaprielian,N,,Bottom,Kauffman Stadium,2022-06-26T18:10:00Z,133,2022-06-26,7,9,Final,Oakland Athletics,Brady Singer,2022-06-26 - Oakland Athletics (5) @ Kansas City Royals (3) (Final),Domingo Acevedo,R,5,Kansas City Royals,662665,Oakland Athletics,3,1,Lou Trivino,118,Kansas City Royals,OAK wins 2-1,Brady Singer,[]
,Martin Perez,N,,Bottom,Kauffman Stadium,2022-06-28T00:10:00Z,140,2022-06-27,7,9,Final,Texas Rangers,Kris Bubic,2022-06-27 - Texas Rangers (10) @ Kansas City Royals (4) (Final),Martin Perez,R,10,Kansas City Royals,662681,Texas Rangers,4,1,,118,Kansas City Royals,TEX leads 1-0,Kris Bubic,[]
,Jon Gray,N,,Bottom,Kauffman Stadium,2022-06-29T00:10:00Z,140,2022-06-28,7,9,Final,Texas Rangers,Jonathan Heasley,2022-06-28 - Texas Rangers (8) @ Kansas City Royals (3) (Final),Jon Gray,R,8,Kansas City Royals,662615,Texas Rangers,3,1,,118,Kansas City Royals,TEX wins 2-0,Jonathan Heasley,['MLB.tv Free Game']
,Dane Dunning,N,,Top,Kauffman Stadium,2022-06-29T18:10:00Z,140,2022-06-29,7,9,Final,Texas Rangers,Zack Greinke,2022-06-29 - Texas Rangers (1) @ Kansas City Royals (2) (Final),Zack Greinke,R,1,Kansas City Royals,662675,Kansas City Royals,2,1,Scott Barlow,118,Texas Rangers,TEX wins 2-1,Dane Dunning,[]
,Brad Keller,N,,Bottom,Comerica Park,2022-07-01T23:10:00Z,118,2022-07-01,2394,9,Final,Kansas City Royals,Michael Pineda,2022-07-01 - Kansas City Royals (3) @ Detroit Tigers (1) (Final),Brad Keller,R,3,Detroit Tigers,662834,Kansas City Royals,1,1,Scott Barlow,116,Detroit Tigers,KC leads 1-0,Michael Pineda,[]
,Kris Bubic,N,,Bottom,Comerica Park,2022-07-02T20:10:00Z,118,2022-07-02,2394,9,Final,Kansas City Royals,Beau Brieske,2022-07-02 - Kansas City Royals (3) @ Detroit Tigers (4) (Final),Joe Jimenez,R,3,Detroit Tigers,662904,Detroit Tigers,4,1,,116,Kansas City Royals,Series tied 1-1,Joel Payamps,[]
,Brady Singer,N,,Bottom,Comerica Park,2022-07-03T16:05:00Z,118,2022-07-03,2394,9,Final,Kansas City Royals,Tarik Skubal,2022-07-03 - Kansas City Royals (7) @ Detroit Tigers (4) (Final),Jose Cuas,R,7,Detroit Tigers,662794,Kansas City Royals,4,1,Scott Barlow,116,Detroit Tigers,KC wins 2-1,Tarik Skubal,['Peacock']
,Jonathan Heasley,N,,Bottom,Minute Maid Park,2022-07-04T20:10:00Z,118,2022-07-04,2392,9,Final,Kansas City Royals,Jake Odorizzi,2022-07-04 - Kansas City Royals (6) @ Houston Astros (7) (Final),Ryne Stanek,R,6,Houston Astros,662874,Houston Astros,7,1,,117,Kansas City Royals,HOU leads 1-0,Scott Barlow,['MLBN (out-of-market only)']
,Zack Greinke,N,,Top,Minute Maid Park,2022-07-06T00:10:00Z,118,2022-07-05,2392,9,Final,Kansas City Royals,Luis Garcia,2022-07-05 - Kansas City Royals (7) @ Houston Astros (9) (Final),Luis Garcia,R,7,Houston Astros,662847,Houston Astros,9,1,Rafael Montero,117,Kansas City Royals,HOU leads 2-0,Zack Greinke,[]
,Brad Keller,N,,Bottom,Minute Maid Park,2022-07-07T00:10:00Z,118,2022-07-06,2392,9,Final,Kansas City Royals,Cristian Javier,2022-07-06 - Kansas City Royals (7) @ Houston Astros (4) (Final),Brad Keller,R,7,Houston Astros,662747,Kansas City Royals,4,1,Scott Barlow,117,Houston Astros,HOU leads 2-1,Cristian Javier,[]
,Kris Bubic,N,,Top,Minute Maid Park,2022-07-07T18:10:00Z,118,2022-07-07,2392,9,Final,Kansas City Royals,Justin Verlander,2022-07-07 - Kansas City Royals (2) @ Houston Astros (5) (Final),Justin Verlander,R,2,Houston Astros,662746,Houston Astros,5,1,Ryan Pressly,117,Kansas City Royals,HOU wins 3-1,Kris Bubic,['MLBN (out-of-market only)']
,Aaron Civale,N,,Bottom,Kauffman Stadium,2022-07-09T00:10:00Z,114,2022-07-08,7,9,Final,Cleveland Guardians,Brady Singer,2022-07-08 - Cleveland Guardians (3) @ Kansas City Royals (4) (Final),Scott Barlow,R,3,Kansas City Royals,662614,Kansas City Royals,4,1,,118,Cleveland Guardians,KC leads 1-0,Sam Hentges,[]
,Triston McKenzie,N,,Bottom,Kauffman Stadium,2022-07-09T20:10:00Z,114,2022-07-09,7,9,Final,Cleveland Guardians,Jonathan Heasley,2022-07-09 - Cleveland Guardians (13) @ Kansas City Royals (1) (Final),Triston McKenzie,R,13,Kansas City Royals,662663,Cleveland Guardians,1,1,,118,Kansas City Royals,Series tied 1-1,Jonathan Heasley,[]
,Zach Plesac,N,,Top,Kauffman Stadium,2022-07-10T18:10:00Z,114,2022-07-10,7,9,Final,Cleveland Guardians,Zack Greinke,2022-07-10 - Cleveland Guardians (1) @ Kansas City Royals (5) (Final),Zack Greinke,R,1,Kansas City Royals,662662,Kansas City Royals,5,1,,118,Cleveland Guardians,KC wins 2-1,Zach Plesac,[]
,Michael Pineda,S,,Top,Kauffman Stadium,2022-07-11T18:10:00Z,116,2022-07-11,7,9,Final,Detroit Tigers,Brad Keller,2022-07-11 - Detroit Tigers (1) @ Kansas City Royals (3) (Final),Brad Keller,R,1,Kansas City Royals,662700,Kansas City Royals,3,1,Scott Barlow,118,Detroit Tigers,KC leads 1-0,Michael Pineda,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Alex Faedo,S,,Top,Kauffman Stadium,2022-07-12T00:10:00Z,116,2022-07-11,7,9,Final,Detroit Tigers,Daniel Lynch,2022-07-11 - Detroit Tigers (3) @ Kansas City Royals (7) (Final),Angel Zerpa,R,3,Kansas City Royals,662661,Kansas City Royals,7,2,,118,Detroit Tigers,KC leads 2-0,Alex Faedo,[]
,Beau Brieske,N,,Bottom,Kauffman Stadium,2022-07-13T00:10:00Z,116,2022-07-12,7,9,Final,Detroit Tigers,Kris Bubic,2022-07-12 - Detroit Tigers (7) @ Kansas City Royals (5) (Final),Beau Brieske,R,7,Kansas City Royals,662660,Detroit Tigers,5,1,Gregory Soto,118,Kansas City Royals,KC leads 2-1,Jose Cuas,[]
,Tarik Skubal,N,,Top,Kauffman Stadium,2022-07-13T18:10:00Z,116,2022-07-13,7,9,Final,Detroit Tigers,Brady Singer,2022-07-13 - Detroit Tigers (2) @ Kansas City Royals (5) (Final),Brady Singer,R,2,Kansas City Royals,662659,Kansas City Royals,5,1,Scott Barlow,118,Detroit Tigers,KC wins 3-1,Tarik Skubal,[]
,Angel Zerpa,N,,Bottom,Rogers Centre,2022-07-14T23:07:00Z,118,2022-07-14,14,9,Final,Kansas City Royals,Kevin Gausman,2022-07-14 - Kansas City Royals (3) @ Toronto Blue Jays (1) (Final),Angel Zerpa,R,3,Toronto Blue Jays,661720,Kansas City Royals,1,1,Scott Barlow,141,Toronto Blue Jays,KC leads 1-0,Kevin Gausman,[]
,Zack Greinke,N,,Top,Rogers Centre,2022-07-15T23:07:00Z,118,2022-07-15,14,9,Final,Kansas City Royals,Alek Manoah,2022-07-15 - Kansas City Royals (1) @ Toronto Blue Jays (8) (Final),Alek Manoah,R,1,Toronto Blue Jays,661719,Toronto Blue Jays,8,1,,141,Kansas City Royals,Series tied 1-1,Zack Greinke,['MLBN (out-of-market only)']
,Daniel Lynch,N,,Bottom,Rogers Centre,2022-07-16T19:07:00Z,118,2022-07-16,14,10,Final,Kansas City Royals,Max Castillo,2022-07-16 - Kansas City Royals (5) @ Toronto Blue Jays (6) (Final),Jordan Romano,R,5,Toronto Blue Jays,661718,Toronto Blue Jays,6,1,,141,Kansas City Royals,TOR leads 2-1,Joel Payamps,[]
,Kris Bubic,N,,Top,Rogers Centre,2022-07-17T16:05:00Z,118,2022-07-17,14,9,Final,Kansas City Royals,Jose Berrios,2022-07-17 - Kansas City Royals (2) @ Toronto Blue Jays (4) (Final),Tim Mayza,R,2,Toronto Blue Jays,661717,Toronto Blue Jays,4,1,Jordan Romano,141,Kansas City Royals,TOR wins 3-1,Wyatt Mills,['Peacock']
,Drew Rasmussen,N,,Bottom,Kauffman Stadium,2022-07-23T00:10:00Z,139,2022-07-22,7,9,Final,Tampa Bay Rays,Brad Keller,2022-07-22 - Tampa Bay Rays (7) @ Kansas City Royals (3) (Final),Drew Rasmussen,R,7,Kansas City Royals,662658,Tampa Bay Rays,3,1,,118,Kansas City Royals,TB leads 1-0,Brad Keller,['MLB.tv Free Game']
,Luis Patino,N,,Top,Kauffman Stadium,2022-07-23T23:10:00Z,139,2022-07-23,7,9,Final,Tampa Bay Rays,Brady Singer,2022-07-23 - Tampa Bay Rays (3) @ Kansas City Royals (6) (Final),Scott Barlow,R,3,Kansas City Royals,662657,Kansas City Royals,6,1,,118,Tampa Bay Rays,Series tied 1-1,Ryan Yarbrough,['MLB.tv Free Game']
,Jeffrey Springs,N,,Top,Kauffman Stadium,2022-07-24T18:10:00Z,139,2022-07-24,7,9,Final,Tampa Bay Rays,Kris Bubic,2022-07-24 - Tampa Bay Rays (2) @ Kansas City Royals (4) (Final),Kris Bubic,R,2,Kansas City Royals,662656,Kansas City Royals,4,1,Taylor Clarke,118,Tampa Bay Rays,KC wins 2-1,Brooks Raley,['MLB.tv Free Game']
,Noah Syndergaard,N,,Top,Kauffman Stadium,2022-07-26T00:10:00Z,108,2022-07-25,7,9,Final,Los Angeles Angels,Zack Greinke,2022-07-25 - Los Angeles Angels (0) @ Kansas City Royals (7) (Final),Amir Garrett,R,0,Kansas City Royals,662655,Kansas City Royals,7,1,,118,Los Angeles Angels,KC leads 1-0,Noah Syndergaard,[]
,Jose Suarez,N,,Bottom,Kauffman Stadium,2022-07-27T00:10:00Z,108,2022-07-26,7,9,Final,Los Angeles Angels,Angel Zerpa,2022-07-26 - Los Angeles Angels (6) @ Kansas City Royals (0) (Final),Jose Suarez,R,6,Kansas City Royals,662653,Los Angeles Angels,0,1,,118,Kansas City Royals,Series tied 1-1,Angel Zerpa,[]
,Janson Junk,N,,Bottom,Kauffman Stadium,2022-07-27T18:10:00Z,108,2022-07-27,7,9,Final,Los Angeles Angels,Brad Keller,2022-07-27 - Los Angeles Angels (4) @ Kansas City Royals (0) (Final),Janson Junk,R,4,Kansas City Royals,662652,Los Angeles Angels,0,1,,118,Kansas City Royals,LAA wins 2-1,Brad Keller,[]
,Brady Singer,N,,Bottom,Yankee Stadium,2022-07-28T23:05:00Z,118,2022-07-28,3313,9,Final,Kansas City Royals,Jameson Taillon,2022-07-28 - Kansas City Royals (0) @ New York Yankees (1) (Final),Clay Holmes,R,0,New York Yankees,661257,New York Yankees,1,1,,147,Kansas City Royals,NYY leads 1-0,Scott Barlow,[]
,Kris Bubic,N,,Top,Yankee Stadium,2022-07-29T23:05:00Z,118,2022-07-29,3313,9,Final,Kansas City Royals,Gerrit Cole,2022-07-29 - Kansas City Royals (5) @ New York Yankees (11) (Final),Albert Abreu,R,5,New York Yankees,661256,New York Yankees,11,1,,147,Kansas City Royals,NYY leads 2-0,Scott Barlow,[]
,Jonathan Heasley,N,,Top,Yankee Stadium,2022-07-30T18:05:00Z,118,2022-07-30,3313,9,Final,Kansas City Royals,Nestor Cortes,2022-07-30 - Kansas City Royals (2) @ New York Yankees (8) (Final),Nestor Cortes,R,2,New York Yankees,661255,New York Yankees,8,1,Clarke Schmidt,147,Kansas City Royals,NYY wins 3-0,Jonathan Heasley,[]
,Zack Greinke,N,,Bottom,Yankee Stadium,2022-07-31T17:35:00Z,118,2022-07-31,3313,9,Final,Kansas City Royals,Jordan Montgomery,2022-07-31 - Kansas City Royals (8) @ New York Yankees (6) (Final),Taylor Clarke,R,8,New York Yankees,661254,Kansas City Royals,6,1,,147,New York Yankees,NYY wins 3-1,Clay Holmes,['MLBN (out-of-market only)']
,Daniel Lynch,N,,Bottom,Guaranteed Rate Field,2022-08-02T00:10:00Z,118,2022-08-01,4,9,Final,Kansas City Royals,Michael Kopech,2022-08-01 - Kansas City Royals (2) @ Chicago White Sox (1) (Final),Daniel Lynch,R,2,Chicago White Sox,661387,Kansas City Royals,1,1,Scott Barlow,145,Chicago White Sox,KC leads 1-0,Michael Kopech,[]
,Brad Keller,N,,Top,Guaranteed Rate Field,2022-08-03T00:10:00Z,118,2022-08-02,4,9,Final,Kansas City Royals,Lucas Giolito,2022-08-02 - Kansas City Royals (2) @ Chicago White Sox (9) (Final),Lucas Giolito,R,2,Chicago White Sox,661386,Chicago White Sox,9,1,,145,Kansas City Royals,Series tied 1-1,Brad Keller,[]
,Brady Singer,N,,Top,Guaranteed Rate Field,2022-08-03T18:10:00Z,118,2022-08-03,4,9,Final,Kansas City Royals,Lance Lynn,2022-08-03 - Kansas City Royals (1) @ Chicago White Sox (4) (Final),Lance Lynn,R,1,Chicago White Sox,661385,Chicago White Sox,4,1,Liam Hendriks,145,Kansas City Royals,CWS wins 2-1,Brady Singer,[]
,Nick Pivetta,N,,Top,Kauffman Stadium,2022-08-05T00:10:00Z,111,2022-08-04,7,9,Final,Boston Red Sox,Kris Bubic,2022-08-04 - Boston Red Sox (3) @ Kansas City Royals (7) (Final),Taylor Clarke,R,3,Kansas City Royals,662651,Kansas City Royals,7,1,,118,Boston Red Sox,KC leads 1-0,Darwinzon Hernandez,[]
,Josh Winckowski,N,,Bottom,Kauffman Stadium,2022-08-06T00:10:00Z,111,2022-08-05,7,9,Final,Boston Red Sox,Zack Greinke,2022-08-05 - Boston Red Sox (7) @ Kansas City Royals (4) (Final),Josh Winckowski,R,7,Kansas City Royals,662650,Boston Red Sox,4,1,,118,Kansas City Royals,Series tied 1-1,Zack Greinke,[]
,Nathan Eovaldi,N,,Bottom,Kauffman Stadium,2022-08-06T23:10:00Z,111,2022-08-06,7,9,Final,Boston Red Sox,Daniel Lynch,2022-08-06 - Boston Red Sox (4) @ Kansas City Royals (5) (Final),Dylan Coleman,R,4,Kansas City Royals,662649,Kansas City Royals,5,1,,118,Boston Red Sox,KC leads 2-1,Garrett Whitlock,[]
,Kutter Crawford,N,,Top,Kauffman Stadium,2022-08-07T18:10:00Z,111,2022-08-07,7,9,Final,Boston Red Sox,Brad Keller,2022-08-07 - Boston Red Sox (5) @ Kansas City Royals (13) (Final),Brad Keller,R,5,Kansas City Royals,662648,Kansas City Royals,13,1,,118,Boston Red Sox,KC wins 3-1,Kutter Crawford,[]
,Lance Lynn,Y,,Top,Kauffman Stadium,2022-08-09T20:10:00Z,145,2022-08-09,7,9,Final,Chicago White Sox,Brady Singer,2022-08-09 - Chicago White Sox (2) @ Kansas City Royals (4) (Final),Brady Singer,R,2,Kansas City Royals,662647,Kansas City Royals,4,1,Jose Cuas,118,Chicago White Sox,KC leads 1-0,Lance Lynn,[]
,Davis Martin,Y,,Bottom,Kauffman Stadium,2022-08-09T20:15:00Z,145,2022-08-09,7,9,Final,Chicago White Sox,Jonathan Heasley,2022-08-09 - Chicago White Sox (3) @ Kansas City Royals (2) (Final),Davis Martin,R,3,Kansas City Royals,662779,Chicago White Sox,2,2,Liam Hendriks,118,Kansas City Royals,Series tied 1-1,Jonathan Heasley,[]
,Johnny Cueto,N,,Top,Kauffman Stadium,2022-08-11T00:10:00Z,145,2022-08-10,7,9,Final,Chicago White Sox,Kris Bubic,2022-08-10 - Chicago White Sox (3) @ Kansas City Royals (8) (Final),Josh Staumont,R,3,Kansas City Royals,662639,Kansas City Royals,8,1,,118,Chicago White Sox,KC leads 2-1,Jake Diekman,['FS1']
,Dylan Cease,N,,Top,Kauffman Stadium,2022-08-11T18:10:00Z,145,2022-08-11,7,9,Final,Chicago White Sox,Zack Greinke,2022-08-11 - Chicago White Sox (3) @ Kansas City Royals (5) (Final),Zack Greinke,R,3,Kansas City Royals,662645,Kansas City Royals,5,1,Scott Barlow,118,Chicago White Sox,KC wins 3-1,Dylan Cease,[]
,Tony Gonsolin,N,,Bottom,Kauffman Stadium,2022-08-13T00:10:00Z,119,2022-08-12,7,9,Final,Los Angeles Dodgers,Daniel Lynch,2022-08-12 - Los Angeles Dodgers (8) @ Kansas City Royals (3) (Final),Tony Gonsolin,R,8,Kansas City Royals,662671,Los Angeles Dodgers,3,1,,118,Kansas City Royals,LAD leads 1-0,Josh Staumont,[]
,Andrew Heaney,N,,Bottom,Kauffman Stadium,2022-08-13T23:10:00Z,119,2022-08-13,7,9,Final,Los Angeles Dodgers,Brad Keller,2022-08-13 - Los Angeles Dodgers (13) @ Kansas City Royals (3) (Final),Phil Bickford,R,13,Kansas City Royals,662670,Los Angeles Dodgers,3,1,,118,Kansas City Royals,LAD wins 2-0,Brad Keller,[]
,Tyler Anderson,N,,Top,Kauffman Stadium,2022-08-14T18:10:00Z,119,2022-08-14,7,9,Final,Los Angeles Dodgers,Brady Singer,2022-08-14 - Los Angeles Dodgers (0) @ Kansas City Royals (4) (Final),Brady Singer,R,0,Kansas City Royals,662669,Kansas City Royals,4,1,Scott Barlow,118,Los Angeles Dodgers,LAD wins 2-1,Tyler Anderson,['MLB.tv Free Game']
,Kris Bubic,N,,Top,Target Field,2022-08-15T23:40:00Z,118,2022-08-15,3312,9,Final,Kansas City Royals,Joe Ryan,2022-08-15 - Kansas City Royals (2) @ Minnesota Twins (4) (Final),Joe Ryan,R,2,Minnesota Twins,661676,Minnesota Twins,4,1,Jorge Lopez,142,Kansas City Royals,MIN leads 1-0,Kris Bubic,[]
,Zack Greinke,N,,Top,Target Field,2022-08-16T23:40:00Z,118,2022-08-16,3312,9,Final,Kansas City Royals,Sonny Gray,2022-08-16 - Kansas City Royals (0) @ Minnesota Twins (9) (Final),Sonny Gray,R,0,Minnesota Twins,661682,Minnesota Twins,9,1,,142,Kansas City Royals,MIN wins 2-0,Zack Greinke,[]
,Daniel Lynch,N,,Top,Target Field,2022-08-17T17:10:00Z,118,2022-08-17,3312,9,Final,Kansas City Royals,Tyler Mahle,2022-08-17 - Kansas City Royals (0) @ Minnesota Twins (4) (Final),Emilio Pagan,R,0,Minnesota Twins,661654,Minnesota Twins,4,1,,142,Kansas City Royals,MIN wins 3-0,Daniel Lynch,['MLBN (out-of-market only)']
,Max Castillo,N,,Top,Tropicana Field,2022-08-18T23:10:00Z,118,2022-08-18,12,9,Final,Kansas City Royals,Luis Patino,2022-08-18 - Kansas City Royals (1) @ Tampa Bay Rays (7) (Final),Luis Patino,R,1,Tampa Bay Rays,661863,Tampa Bay Rays,7,1,,139,Kansas City Royals,TB leads 1-0,Max Castillo,[]
,Brady Singer,N,,Bottom,Tropicana Field,2022-08-19T23:10:00Z,118,2022-08-19,12,10,Final,Kansas City Royals,Shane McClanahan,2022-08-19 - Kansas City Royals (3) @ Tampa Bay Rays (2) (Final),Scott Barlow,R,3,Tampa Bay Rays,661862,Kansas City Royals,2,1,,139,Tampa Bay Rays,Series tied 1-1,Jalen Beeks,[]
,Kris Bubic,N,,Top,Tropicana Field,2022-08-20T20:10:00Z,118,2022-08-20,12,9,Final,Kansas City Royals,Drew Rasmussen,2022-08-20 - Kansas City Royals (2) @ Tampa Bay Rays (5) (Final),Drew Rasmussen,R,2,Tampa Bay Rays,661861,Tampa Bay Rays,5,1,Pete Fairbanks,139,Kansas City Royals,TB leads 2-1,Kris Bubic,[]
,Zack Greinke,N,,Top,Tropicana Field,2022-08-21T17:40:00Z,118,2022-08-21,12,9,Final,Kansas City Royals,Ryan Yarbrough,2022-08-21 - Kansas City Royals (2) @ Tampa Bay Rays (3) (Final),Shawn Armstrong,R,2,Tampa Bay Rays,661860,Tampa Bay Rays,3,1,Pete Fairbanks,139,Kansas City Royals,TB wins 3-1,Jose Cuas,[]
,Michael Kopech,N,,Top,Kauffman Stadium,2022-08-22T18:10:00Z,145,2022-08-22,7,9,Final,Chicago White Sox,Daniel Lynch,2022-08-22 - Chicago White Sox (4) @ Kansas City Royals (6) (Final),Amir Garrett,R,4,Kansas City Royals,662767,Kansas City Royals,6,1,Scott Barlow,118,Chicago White Sox,KC wins Season,Joe Kelly,[]
,Zach Davies,N,,Bottom,Kauffman Stadium,2022-08-24T00:10:00Z,109,2022-08-23,7,9,Final,Arizona Diamondbacks,Jonathan Heasley,2022-08-23 - Arizona Diamondbacks (7) @ Kansas City Royals (3) (Final),Joe Mantiply,R,7,Kansas City Royals,662668,Arizona Diamondbacks,3,1,,118,Kansas City Royals,AZ leads 1-0,Josh Staumont,['MLBN (out-of-market only)']
,Zac Gallen,N,,Top,Kauffman Stadium,2022-08-25T00:10:00Z,109,2022-08-24,7,9,Final,Arizona Diamondbacks,Brady Singer,2022-08-24 - Arizona Diamondbacks (3) @ Kansas City Royals (5) (Final),Brady Singer,R,3,Kansas City Royals,662640,Kansas City Royals,5,1,,118,Arizona Diamondbacks,Series tied 1-1,Noe Ramirez,[]
,Joe Musgrove,N,,Bottom,Kauffman Stadium,2022-08-27T00:10:00Z,135,2022-08-26,7,9,Final,San Diego Padres,Kris Bubic,2022-08-26 - San Diego Padres (13) @ Kansas City Royals (5) (Final),Robert Suarez,R,13,Kansas City Royals,662667,San Diego Padres,5,1,,118,Kansas City Royals,SD leads 1-0,Kris Bubic,['MLB.tv Free Game']
,Yu Darvish,N,,Bottom,Kauffman Stadium,2022-08-27T23:10:00Z,135,2022-08-27,7,9,Final,San Diego Padres,Daniel Lynch,2022-08-27 - San Diego Padres (4) @ Kansas City Royals (3) (Final),Yu Darvish,R,4,Kansas City Royals,662666,San Diego Padres,3,1,Nick Martinez,118,Kansas City Royals,SD wins 2-0,Daniel Lynch,[]
,Sean Manaea,N,,Top,Kauffman Stadium,2022-08-28T18:10:00Z,135,2022-08-28,7,9,Final,San Diego Padres,Jonathan Heasley,2022-08-28 - San Diego Padres (7) @ Kansas City Royals (15) (Final),Jonathan Heasley,R,7,Kansas City Royals,662638,Kansas City Royals,15,1,,118,San Diego Padres,SD wins 2-1,Sean Manaea,[]
,Brady Singer,N,,Bottom,Guaranteed Rate Field,2022-08-31T00:10:00Z,118,2022-08-30,4,9,Final,Kansas City Royals,Lucas Giolito,2022-08-30 - Kansas City Royals (9) @ Chicago White Sox (7) (Final),Jose Cuas,R,9,Chicago White Sox,661442,Kansas City Royals,7,1,,145,Chicago White Sox,KC leads 1-0,Lucas Giolito,[]
,Kris Bubic,N,,Top,Guaranteed Rate Field,2022-09-01T00:10:00Z,118,2022-08-31,4,9,Final,Kansas City Royals,Lance Lynn,2022-08-31 - Kansas City Royals (2) @ Chicago White Sox (4) (Final),Lance Lynn,R,2,Chicago White Sox,661441,Chicago White Sox,4,1,Liam Hendriks,145,Kansas City Royals,Series tied 1-1,Kris Bubic,[]
,Daniel Mengden,N,,Top,Guaranteed Rate Field,2022-09-01T18:10:00Z,118,2022-09-01,4,9,Final,Kansas City Royals,Johnny Cueto,2022-09-01 - Kansas City Royals (1) @ Chicago White Sox (7) (Final),Johnny Cueto,R,1,Chicago White Sox,661440,Chicago White Sox,7,1,,145,Kansas City Royals,CWS wins 2-1,Daniel Mengden,['YouTube']
,Daniel Lynch,N,,Top,Comerica Park,2022-09-02T23:10:00Z,118,2022-09-02,2394,9,Final,Kansas City Royals,Drew Hutchison,2022-09-02 - Kansas City Royals (4) @ Detroit Tigers (5) (Final),Andrew Chafin,R,4,Detroit Tigers,662915,Detroit Tigers,5,1,Gregory Soto,116,Kansas City Royals,DET leads 1-0,Carlos Hernandez,[]
,Jonathan Heasley,N,,Bottom,Comerica Park,2022-09-03T22:10:00Z,118,2022-09-03,2394,9,Final,Kansas City Royals,Michael Pineda,2022-09-03 - Kansas City Royals (12) @ Detroit Tigers (2) (Final),Jonathan Heasley,R,12,Detroit Tigers,662803,Kansas City Royals,2,1,,116,Detroit Tigers,Series tied 1-1,Michael Pineda,[]
,Max Castillo,N,,Bottom,Comerica Park,2022-09-04T17:40:00Z,118,2022-09-04,2394,9,Final,Kansas City Royals,Matt Manning,2022-09-04 - Kansas City Royals (3) @ Detroit Tigers (2) (Final),Dylan Coleman,R,3,Detroit Tigers,662786,Kansas City Royals,2,1,Scott Barlow,116,Detroit Tigers,KC wins 2-1,Gregory Soto,[]
,Triston McKenzie,N,,Bottom,Kauffman Stadium,2022-09-06T00:10:00Z,114,2022-09-05,7,10,Final,Cleveland Guardians,Brady Singer,2022-09-05 - Cleveland Guardians (6) @ Kansas City Royals (5) (Final),Eli Morgan,R,6,Kansas City Royals,662646,Cleveland Guardians,5,1,Emmanuel Clase,118,Kansas City Royals,CLE leads 1-0,Carlos Hernandez,[]
,Shane Bieber,N,,Bottom,Kauffman Stadium,2022-09-07T00:10:00Z,114,2022-09-06,7,9,Final,Cleveland Guardians,Kris Bubic,2022-09-06 - Cleveland Guardians (4) @ Kansas City Royals (1) (Final),Shane Bieber,R,4,Kansas City Royals,662644,Cleveland Guardians,1,1,James Karinchak,118,Kansas City Royals,CLE wins 2-0,Kris Bubic,[]
,Cody Morris,N,,Bottom,Kauffman Stadium,2022-09-08T00:10:00Z,114,2022-09-07,7,9,Final,Cleveland Guardians,Zack Greinke,2022-09-07 - Cleveland Guardians (1) @ Kansas City Royals (2) (Final),Scott Barlow,R,1,Kansas City Royals,662643,Kansas City Royals,2,1,,118,Cleveland Guardians,CLE wins 2-1,Emmanuel Clase,[]
,Joey Wentz,N,,Bottom,Kauffman Stadium,2022-09-10T00:10:00Z,116,2022-09-09,7,9,Final,Detroit Tigers,Daniel Lynch,2022-09-09 - Detroit Tigers (10) @ Kansas City Royals (2) (Final),Joey Wentz,R,10,Kansas City Royals,662637,Detroit Tigers,2,1,,118,Kansas City Royals,DET leads 1-0,Daniel Lynch,['MLBN (out-of-market only)']
,Matt Manning,N,,Top,Kauffman Stadium,2022-09-10T20:10:00Z,116,2022-09-10,7,8,Completed Early: Rain,Detroit Tigers,Jonathan Heasley,2022-09-10 - Detroit Tigers @ Kansas City Royals (Completed Early: Rain),,R,8,Kansas City Royals,662636,,4,1,,118,,DET wins 2-0,,[]
,Tyler Alexander,N,,Top,Kauffman Stadium,2022-09-11T18:10:00Z,116,2022-09-11,7,9,Final,Detroit Tigers,Brady Singer,2022-09-11 - Detroit Tigers (0) @ Kansas City Royals (4) (Final),Brady Singer,R,0,Kansas City Royals,662635,Kansas City Royals,4,1,,118,Detroit Tigers,DET wins 2-1,Tyler Alexander,[]
,Kris Bubic,N,,Top,Target Field,2022-09-13T23:40:00Z,118,2022-09-13,3312,9,Final,Kansas City Royals,Joe Ryan,2022-09-13 - Kansas City Royals (3) @ Minnesota Twins (6) (Final),Joe Ryan,R,3,Minnesota Twins,661645,Minnesota Twins,6,1,,142,Kansas City Royals,MIN leads 1-0,Kris Bubic,[]
,Zack Greinke,N,,Top,Target Field,2022-09-14T23:40:00Z,118,2022-09-14,3312,9,Final,Kansas City Royals,Sonny Gray,2022-09-14 - Kansas City Royals (0) @ Minnesota Twins (4) (Final),Sonny Gray,R,0,Minnesota Twins,661646,Minnesota Twins,4,1,,142,Kansas City Royals,MIN wins 2-0,Zack Greinke,[]
,Daniel Lynch,N,,Top,Target Field,2022-09-15T23:40:00Z,118,2022-09-15,3312,9,Final,Kansas City Royals,Dylan Bundy,2022-09-15 - Kansas City Royals (2) @ Minnesota Twins (3) (Final),Trevor Megill,R,2,Minnesota Twins,661644,Minnesota Twins,3,1,Jhoan Duran,142,Kansas City Royals,MIN wins 3-0,Daniel Lynch,[]
